FECHA (YYMMDD);HORA (HHMM);;
200731;0700;2,82783;
200731;0800;55,9483;
200731;0900;293,727;
200731;1000;560,725;
200731;1100;629,408;
200731;1200;365,308;
200731;1300;431,275;
200731;1400;321,333;
200731;1500;298,042;
200731;1600;184,249;
200731;1700;44,4883;
200731;1800;0,810833;
200731;1900;0,4345;
200731;2000;0,434333;
200731;2100;0,4345;
200731;2200;0,43425;
200731;2300;0,434167;
200801;0000;0,434417;
200801;0100;0,434083;
200801;0200;0,434333;
200801;0300;0,434167;
200801;0400;0,434333;
200801;0500;0,434083;
200801;0600;0,434167;
200801;0700;3,7465;
200801;0800;39,7292;
200801;0900;144,054;
200801;1000;359,292;
200801;1100;546,367;
200801;1200;607,05;
200801;1300;433,308;
200801;1400;385,117;
200801;1500;274,258;
200801;1600;113,383;
200801;1700;26,4132;
200801;1800;0,611917;
200801;1900;0,434833;
200801;2000;0,434167;
200801;2100;0,43425;
200801;2200;0,434333;
200801;2300;0,434167;
200802;0000;0,434167;
200802;0100;0,434167;
200802;0200;0,434417;
200802;0300;0,43425;
200802;0400;0,434167;
200802;0500;0,434167;
200802;0600;0,434167;
200802;0700;2,81833;
200802;0800;28,8508;
200802;0900;294,008;
200802;1000;544,241;
200802;1100;661,275;
200802;1200;721,633;
200802;1300;718,333;
200802;1400;646,217;
200802;1500;505,683;
200802;1600;161,827;
200802;1700;26,4939;
200802;1800;0,767333;
200802;1900;0,43425;
200802;2000;0,434167;
200802;2100;0,434333;
200802;2200;0,434167;
200802;2300;0,43425;
200803;0000;0,43425;
200803;0100;0,4345;
200803;0200;0,43425;
200803;0300;0,43425;
200803;0400;0,434333;
200803;0500;0,434333;
200803;0600;0,43425;
200803;0700;2,41217;
200803;0800;29,2675;
200803;0900;315,842;
200803;1000;548,558;
200803;1100;606,867;
200803;1200;566,675;
200803;1300;695,817;
200803;1400;638,975;
200803;1500;488,933;
200803;1600;167,693;
200803;1700;38,055;
200803;1800;0,816167;
200803;1900;0,4345;
200803;2000;0,43425;
200803;2100;0,434333;
200803;2200;0,434417;
200803;2300;0,43425;
200804;0000;0,434417;
200804;0100;0,434167;
200804;0200;0,434333;
200804;0300;0,434167;
200804;0400;0,434167;
200804;0500;0,434167;
200804;0600;0,434333;
200804;0700;5,73117;
200804;0800;50,5033;
200804;0900;295,939;
200804;1000;545,2;
200804;1100;630,633;
200804;1200;713,533;
200804;1300;716,933;
200804;1400;635,975;
200804;1500;475,183;
200804;1600;151,63;
200804;1700;29,0083;
200804;1800;0,94625;
200804;1900;0,434167;
200804;2000;0,434583;
200804;2100;0,4345;
200804;2200;0,434167;
200804;2300;0,43425;
200805;0000;0,4345;
200805;0100;0,434417;
200805;0200;0,434333;
200805;0300;0,434333;
200805;0400;0,434667;
200805;0500;0,434333;
200805;0600;0,434167;
200805;0700;3,44408;
200805;0800;42,335;
200805;0900;141,464;
200805;1000;285,433;
200805;1100;478,342;
200805;1200;769,15;
200805;1300;740,417;
200805;1400;553,967;
200805;1500;232,158;
200805;1600;89,3;
200805;1700;34,0633;
200805;1800;1,20508;
200805;1900;0,432417;
200805;2000;0,43025;
200805;2100;0,428667;
200805;2200;0,4325;
200805;2300;0,43275;
200806;0000;0,432333;
200806;0100;0,432417;
200806;0200;0,4325;
200806;0300;0,431833;
200806;0400;0,432167;
200806;0500;0,430501;
200806;0600;0,429667;
200806;0700;3,75925;
200806;0800;50,5609;
200806;0900;336,955;
200806;1000;569,275;
200806;1100;692,3;
200806;1200;752,725;
200806;1300;748,317;
200806;1400;624,4;
200806;1500;530,908;
200806;1600;153,968;
200806;1700;43,4233;
200806;1800;0,812834;
200806;1900;0,43175;
200806;2000;0,43175;
200806;2100;0,430667;
200806;2200;0,428917;
200806;2300;0,428917;
200807;0000;0,430417;
200807;0100;0,42925;
200807;0200;0,4305;
200807;0300;0,429417;
200807;0400;0,4305;
200807;0500;0,429833;
200807;0600;0,430833;
200807;0700;3,41917;
200807;0800;30,5075;
200807;0900;369,588;
200807;1000;542,142;
200807;1100;679,75;
200807;1200;770,875;
200807;1300;744,492;
200807;1400;669,158;
200807;1500;539,267;
200807;1600;130,215;
200807;1700;23,3059;
200807;1800;0,878;
200807;1900;0,432667;
200807;2000;0,432417;
200807;2100;0,432167;
200807;2200;0,432;
200807;2300;0,432083;
200808;0000;0,431333;
200808;0100;0,42975;
200808;0200;0,4305;
200808;0300;0,431083;
200808;0400;0,431833;
200808;0500;0,431833;
200808;0600;0,431;
200808;0700;4,2825;
200808;0800;41,505;
200808;0900;370,392;
200808;1000;550,325;
200808;1100;579,825;
200808;1200;730,017;
200808;1300;728,3;
200808;1400;667,442;
200808;1500;527,958;
200808;1600;130,448;
200808;1700;43,59;
200808;1800;0,751167;
200808;1900;0,432417;
200808;2000;0,433083;
200808;2100;0,432667;
200808;2200;0,43225;
200808;2300;0,432167;
200809;0000;0,43225;
200809;0100;0,432833;
200809;0200;0,431917;
200809;0300;0,43275;
200809;0400;0,43225;
200809;0500;0,431833;
200809;0600;0,43225;
200809;0700;3,31092;
200809;0800;57,6225;
200809;0900;128,037;
200809;1000;178,442;
200809;1100;217,525;
200809;1200;647,267;
200809;1300;765,867;
200809;1400;687,75;
200809;1500;544,525;
200809;1600;125,957;
200809;1700;23,4367;
200809;1800;1,21217;
200809;1900;0,43225;
200809;2000;0,43275;
200809;2100;0,432917;
200809;2200;0,43275;
200809;2300;0,4325;
200810;0000;0,432333;
200810;0100;0,431917;
200810;0200;0,4325;
200810;0300;0,432167;
200810;0400;0,43225;
200810;0500;0,432167;
200810;0600;0,432667;
200810;0700;3,37417;
200810;0800;43,8675;
200810;0900;300,8;
200810;1000;537,183;
200810;1100;726,742;
200810;1200;787,375;
200810;1300;727,925;
200810;1400;632,717;
200810;1500;556,608;
200810;1600;144,228;
200810;1700;29,5333;
200810;1800;1,37183;
200810;1900;0,432583;
200810;2000;0,432;
200810;2100;0,432333;
200810;2200;0,432;
200810;2300;0,4325;
200811;0000;0,43225;
200811;0100;0,43225;
200811;0200;0,432083;
200811;0300;0,431917;
200811;0400;0,43125;
200811;0500;0,431917;
200811;0600;0,432167;
200811;0700;4,0895;
200811;0800;30,8458;
200811;0900;405,558;
200811;1000;612,167;
200811;1100;735,575;
200811;1200;794,967;
200811;1300;788,184;
200811;1400;707,858;
200811;1500;560,208;
200811;1600;138,342;
200811;1700;26,9842;
200811;1800;1,33217;
200811;1900;0,431833;
200811;2000;0,432;
200811;2100;0,432833;
200811;2200;0,432333;
200811;2300;0,432583;
200812;0000;0,431417;
200812;0100;0,43275;
200812;0200;0,43175;
200812;0300;0,433083;
200812;0400;0,43225;
200812;0500;0,432583;
200812;0600;0,43275;
200812;0700;5,20083;
200812;0800;36,0225;
200812;0900;397,85;
200812;1000;593,3;
200812;1100;714,175;
200812;1200;769,992;
200812;1300;757,075;
200812;1400;678,233;
200812;1500;532,717;
200812;1600;142,859;
200812;1700;31,0025;
200812;1800;1,43758;
200812;1900;0,4335;
200812;2000;0,43425;
200812;2100;0,43325;
200812;2200;0,433417;
200812;2300;0,433333;
200813;0000;0,432917;
200813;0100;0,431;
200813;0200;0,433;
200813;0300;0,4335;
200813;0400;0,433333;
200813;0500;0,432667;
200813;0600;0,43275;
200813;0700;6,6765;
200813;0800;52,7967;
200813;0900;396,742;
200813;1000;583,658;
200813;1100;710,258;
200813;1200;768,158;
200813;1300;752,208;
200813;1400;673,45;
200813;1500;543,35;
200813;1600;148,125;
200813;1700;31,2692;
200813;1800;1,03733;
200813;1900;0,43325;
200813;2000;0,433833;
200813;2100;0,433667;
200813;2200;0,433;
200813;2300;0,4335;
200814;0000;0,433417;
200814;0100;0,433;
200814;0200;0,43325;
200814;0300;0,433;
200814;0400;0,433083;
200814;0500;0,433417;
200814;0600;0,43325;
200814;0700;5,50292;
200814;0800;61,2667;
200814;0900;398,233;
200814;1000;571,058;
200814;1100;491,15;
200814;1200;780,658;
200814;1300;784,7;
200814;1400;711,542;
200814;1500;571,283;
200814;1600;147,196;
200814;1700;29,0842;
200814;1800;1,91025;
200814;1900;0,433583;
200814;2000;0,433417;
200814;2100;0,433333;
200814;2200;0,433333;
200814;2300;0,4335;
200815;0000;0,433333;
200815;0100;0,43325;
200815;0200;0,433333;
200815;0300;0,433583;
200815;0400;0,433083;
200815;0500;0,43325;
200815;0600;0,43275;
200815;0700;6,32767;
200815;0800;84,3467;
200815;0900;423,117;
200815;1000;609,617;
200815;1100;733,917;
200815;1200;801,183;
200815;1300;795,733;
200815;1400;718,4;
200815;1500;575,6;
200815;1600;156,337;
200815;1700;29,5983;
200815;1800;1,89875;
200815;1900;0,43325;
200815;2000;0,43325;
200815;2100;0,434;
200815;2200;0,433083;
200815;2300;0,43325;
200816;0000;0,4335;
200816;0100;0,433;
200816;0200;0,43275;
200816;0300;0,433333;
200816;0400;0,433583;
200816;0500;0,433333;
200816;0600;0,4335;
200816;0700;6,87225;
200816;0800;111,121;
200816;0900;421,792;
200816;1000;613,667;
200816;1100;733,083;
200816;1200;790,608;
200816;1300;780,233;
200816;1400;702,258;
200816;1500;561,825;
200816;1600;160,508;
200816;1700;28,7858;
200816;1800;1,97792;
200816;1900;0,433667;
200816;2000;0,433667;
200816;2100;0,433917;
200816;2200;0,433667;
200816;2300;0,4335;
200817;0000;0,433833;
200817;0100;0,433417;
200817;0200;0,432917;
200817;0300;0,43375;
200817;0400;0,433917;
200817;0500;0,433417;
200817;0600;0,433583;
200817;0700;7,64458;
200817;0800;125,777;
200817;0900;420,292;
200817;1000;610,85;
200817;1100;726,033;
200817;1200;782,583;
200817;1300;774,658;
200817;1400;697,433;
200817;1500;555,533;
200817;1600;165,209;
200817;1700;32,0767;
200817;1800;2,4865;
200817;1900;0,433917;
200817;2000;0,433833;
200817;2100;0,433833;
200817;2200;0,434;
200817;2300;0,4335;
200818;0000;0,433417;
200818;0100;0,433333;
200818;0200;0,433583;
200818;0300;0,433417;
200818;0400;0,433917;
200818;0500;0,433833;
200818;0600;0,433667;
200818;0700;5,30975;
200818;0800;27,8758;
200818;0900;74,9867;
200818;1000;103,442;
200818;1100;151,958;
200818;1200;214,175;
200818;1300;400,333;
200818;1400;281,55;
200818;1500;273,275;
200818;1600;145,475;
200818;1700;68,6292;
200818;1800;6,03525;
200818;1900;0,433417;
200818;2000;0,4335;
200818;2100;0,433167;
200818;2200;0,43325;
200818;2300;0,433167;
200819;0000;0,43375;
200819;0100;0,433;
200819;0200;0,43325;
200819;0300;0,4335;
200819;0400;0,433417;
200819;0500;0,43375;
200819;0600;0,43275;
200819;0700;11,2044;
200819;0800;145,312;
200819;0900;410,558;
200819;1000;606,742;
200819;1100;727,875;
200819;1200;781,611;
200819;1300;770,818;
200819;1400;696,568;
200819;1500;562,126;
200819;1600;187,194;
200819;1700;37,1942;
200819;1800;2,867;
200819;1900;0,434;
200819;2000;0,434083;
200819;2100;0,434;
200819;2200;0,434;
200819;2300;0,434;
200820;0000;0,434;
200820;0100;0,434;
200820;0200;0,434;
200820;0300;0,434;
200820;0400;0,434;
200820;0500;0,434;
200820;0600;0,434;
200820;0700;9,64818;
200820;0800;163,523;
200820;0900;444,725;
200820;1000;641,825;
200820;1100;757,817;
200820;1200;813,692;
200820;1300;800,692;
200820;1400;722,142;
200820;1500;580,45;
200820;1600;192,883;
200820;1700;33,205;
200820;1800;2,72292;
200820;1900;0,434;
200820;2000;0,434;
200820;2100;0,434;
200820;2200;0,434;
200820;2300;0,434;
200821;0000;0,434;
200821;0100;0,434;
200821;0200;0,434;
200821;0300;0,434;
200821;0400;0,434;
200821;0500;0,434091;
200821;0600;0,434;
200821;0700;11,0261;
200821;0800;173,35;
200821;0900;441,933;
200821;1000;641,475;
200821;1100;757,217;
200821;1200;817,833;
200821;1300;798,233;
200821;1400;720,183;
200821;1500;417,083;
200821;1600;142,966;
200821;1700;31,7233;
200821;1800;1,36733;
200821;1900;0,434;
200821;2000;0,434;
200821;2100;0,434;
200821;2200;0,434083;
200821;2300;0,434;
200822;0000;0,434;
200822;0100;0,434;
200822;0200;0,434;
200822;0300;0,397833;
200822;0400;0;
200822;0500;0;
200822;0600;0;
200822;0700;1,2785;
200822;0800;13,9499;
200822;0900;35,8158;
200822;1000;77,5242;
200822;1100;109,817;
200822;1200;127,2;
200822;1300;126,592;
200822;1400;88,395;
200822;1500;77,2283;
200822;1600;57,9058;
200822;1700;31,1933;
200822;1800;1,54908;
200822;1900;0,434;
200822;2000;0,434;
200822;2100;0,434;
200822;2200;0,434;
200822;2300;0,434;
200823;0000;0;
200823;0100;0;
200823;0200;0;
200823;0300;0;
200823;0400;0;
200823;0500;0;
200823;0600;0;
200823;0700;6,24175;
200823;0800;56,3192;
200823;0900;151,258;
200823;1000;233,075;
200823;1100;671,75;
200823;1200;569,392;
200823;1300;369,042;
200823;1400;379,325;
200823;1500;303,9;
200823;1600;181,342;
200823;1700;53,8933;
200823;1800;1,65058;
200823;1900;0,434;
200823;2000;0,434;
200823;2100;0,434083;
200823;2200;0,434;
200823;2300;0,434;
200824;0000;0,434083;
200824;0100;0,434;
200824;0200;0,434167;
200824;0300;0,434;
200824;0400;0,434;
200824;0500;0,434;
200824;0600;0,434083;
200824;0700;9,9675;
200824;0800;105,416;
200824;0900;425,275;
200824;1000;491,673;
200824;1100;;
200824;1200;305,62;
200824;1300;138,85;
200824;1400;80,6517;
200824;1500;72,1143;
200824;1600;33,5908;
200824;1700;8,84457;
200824;1800;0,495667;
200824;1900;0,434;
200824;2000;0,434;
200824;2100;0,434;
200824;2200;0,434;
200824;2300;0,434;
200825;0000;0,434;
200825;0100;0,434;
200825;0200;0,434;
200825;0300;0,434;
200825;0400;0,434;
200825;0500;0,434;
200825;0600;0,434;
200825;0700;3,59058;
200825;0800;35,1531;
200825;0900;128,967;
200825;1000;215,25;
200825;1100;181,567;
200825;1200;312,725;
200825;1300;98,4592;
200825;1400;76,5658;
200825;1500;53,3383;
200825;1600;32,055;
200825;1700;6,977;
200825;1800;0,602583;
200825;1900;0,434;
200825;2000;0,434;
200825;2100;0,434;
200825;2200;0,434;
200825;2300;0,434;
200826;0000;0,434;
200826;0100;0,434;
200826;0200;0,434;
200826;0300;0,434;
200826;0400;0,434;
200826;0500;0,434;
200826;0600;0,434;
200826;0700;23,9927;
200826;0800;116,503;
200826;0900;200,908;
200826;1000;494,858;
200826;1100;810,083;
200826;1200;852,167;
200826;1300;839,917;
200826;1400;755,958;
200826;1500;610,151;
200826;1600;407,317;
200826;1700;37,4726;
200826;1800;3,56683;
200826;1900;0,434;
200826;2000;0,434;
200826;2100;0,434;
200826;2200;0,434;
200826;2300;0,434;
200827;0000;0,434;
200827;0100;0,434;
200827;0200;0,434;
200827;0300;0,434;
200827;0400;0,434;
200827;0500;0,434;
200827;0600;0,434;
200827;0700;13,6799;
200827;0800;257,958;
200827;0900;474,158;
200827;1000;680,408;
200827;1100;803,958;
200827;1200;858,167;
200827;1300;860;
200827;1400;771,733;
200827;1500;401,692;
200827;1600;231,383;
200827;1700;43,57;
200827;1800;3,46417;
200827;1900;0,434;
200827;2000;0,434;
200827;2100;0,434;
200827;2200;0,434;
200827;2300;0,434;
200828;0000;0,434;
200828;0100;0,434;
200828;0200;0,434;
200828;0300;0,434;
200828;0400;0,434;
200828;0500;0,434;
200828;0600;0,434;
200828;0700;10,5712;
200828;0800;73,6442;
200828;0900;183,208;
200828;1000;305,883;
200828;1100;358,992;
200828;1200;626,85;
200828;1300;738,333;
200828;1400;530,2;
200828;1500;310,483;
200828;1600;156,758;
200828;1700;72,5518;
200828;1800;5,81242;
200828;1900;0,434;
200828;2000;0,434;
200828;2100;0,434;
200828;2200;0,434083;
200828;2300;0,434;
200829;0000;0,434;
200829;0100;0,434;
200829;0200;0,434167;
200829;0300;0,44125;
200829;0400;0,442917;
200829;0500;0,443333;
200829;0600;0,444167;
200829;0700;13,7642;
200829;0800;274,875;
200829;0900;486,533;
200829;1000;689,133;
200829;1100;815,192;
200829;1200;868;
200829;1300;852,167;
200829;1400;767,383;
200829;1500;621,792;
200829;1600;417,367;
200829;1700;48,6833;
200829;1800;4,3325;
200829;1900;0,434167;
200829;2000;0,427;
200829;2100;0,413917;
200829;2200;0,380417;
200829;2300;0,361667;
200830;0000;0,41;
200830;0100;0,434167;
200830;0200;0,434083;
200830;0300;0,434167;
200830;0400;0,4295;
200830;0500;0,434083;
200830;0600;0,434167;
200830;0700;13,9886;
200830;0800;291,117;
200830;0900;504,483;
200830;1000;711,85;
200830;1100;828,2;
200830;1200;878,5;
200830;1300;866,75;
200830;1400;789,45;
200830;1500;635,483;
200830;1600;421,333;
200830;1700;52,7725;
200830;1800;4,35525;
200830;1900;0,374917;
200830;2000;0,36375;
200830;2100;0,316917;
200830;2200;0,337667;
200830;2300;0,32975;
200831;0000;0,349333;
200831;0100;0,338;
200831;0200;0,340833;
200831;0300;0,369833;
200831;0400;0,338;
200831;0500;0,3415;
200831;0600;0,336417;
200831;0700;30,3925;
200831;0800;261,617;
200831;0900;335,683;
200831;1000;234,75;
200831;1100;379,025;
200831;1200;694,575;
200831;1300;776,067;
200831;1400;506,717;
200831;1500;177,892;
200831;1600;233,65;
200831;1700;43,5977;
200831;1800;2,28125;
200831;1900;0,357417;
200831;2000;0,356333;
200831;2100;0,3625;
200831;2200;0,34575;
200831;2300;0,334083;
200901;0000;0,370833;
200901;0100;0,3315;
200901;0200;0,322417;
200901;0300;0,3245;
200901;0400;0,3535;
200901;0500;0,355333;
200901;0600;0,353833;
200901;0700;6,9725;
200901;0800;66,2917;
200901;0900;242,275;
200901;1000;345,817;
200901;1100;324,92;
200901;1200;449,058;
200901;1300;605,442;
200901;1400;766,45;
200901;1500;587,392;
200901;1600;376,242;
200901;1700;74,4784;
200901;1800;7,74242;
200901;1900;0,241167;
200901;2000;0,238917;
200901;2100;0,304083;
200901;2200;0,318167;
200901;2300;0,279917;
200902;0000;0,27325;
200902;0100;0,245417;
200902;0200;0,2415;
200902;0300;0,23;
200902;0400;0,228917;
200902;0500;0,214833;
200902;0600;0,22825;
200902;0700;29,1673;
200902;0800;281,433;
200902;0900;487,767;
200902;1000;697,267;
200902;1100;817,05;
200902;1200;866,083;
200902;1300;850,583;
200902;1400;767,817;
200902;1500;599,792;
200902;1600;403,442;
200902;1700;73,3342;
200902;1800;6,49009;
200902;1900;0,238833;
200902;2000;0,248333;
200902;2100;0,243167;
200902;2200;0,222083;
200902;2300;0,210833;
200903;0000;0,20925;
200903;0100;0,183;
200903;0200;0,170667;
200903;0300;0,174;
200903;0400;0,19225;
200903;0500;0,191083;
200903;0600;0,186833;
200903;0700;38,8993;
200903;0800;284,975;
200903;0900;502,225;
200903;1000;701,2;
200903;1100;818,25;
200903;1200;876,25;
200903;1300;861,167;
200903;1400;771,175;
200903;1500;609,858;
200903;1600;415,183;
200903;1700;80,2975;
200903;1800;3,78;
200903;1900;0,2215;
200903;2000;0,228917;
200903;2100;0,220167;
200903;2200;0,202833;
200903;2300;0,202083;
200904;0000;0,190583;
200904;0100;0,19075;
200904;0200;0,169083;
200904;0300;0,169;
200904;0400;0,173833;
200904;0500;0,16775;
200904;0600;0,166167;
200904;0700;17,2445;
200904;0800;61,1233;
200904;0900;314,742;
200904;1000;376,967;
200904;1100;443,867;
200904;1200;510,692;
200904;1300;562,425;
200904;1400;565,75;
200904;1500;513,417;
200904;1600;333,6;
200904;1700;51,44;
200904;1800;3,56683;
200904;1900;0,210583;
200904;2000;0,176833;
200904;2100;0,17225;
200904;2200;0,174167;
200904;2300;0,181917;
200905;0000;0,1735;
200905;0100;0,163917;
200905;0200;0,134583;
200905;0300;0,1415;
200905;0400;0,131;
200905;0500;0,13525;
200905;0600;0,1435;
200905;0700;39,7285;
200905;0800;111,02;
200905;0900;340,85;
200905;1000;493,442;
200905;1100;632,217;
200905;1200;846,958;
200905;1300;870,5;
200905;1400;786,483;
200905;1500;632,875;
200905;1600;426,3;
200905;1700;105,762;
200905;1800;6,84425;
200905;1900;0,169917;
200905;2000;0,1795;
200905;2100;0,181667;
200905;2200;0,173917;
200905;2300;0,16175;
200906;0000;0,163583;
200906;0100;0,148917;
200906;0200;0,1455;
200906;0300;0,137083;
200906;0400;0,154583;
200906;0500;0,151417;
200906;0600;0,146833;
200906;0700;56,8067;
200906;0800;321,008;
200906;0900;536,25;
200906;1000;709,125;
200906;1100;796,95;
200906;1200;843,417;
200906;1300;801,367;
200906;1400;806,508;
200906;1500;613,267;
200906;1600;374,858;
200906;1700;114,481;
200906;1800;15,3337;
200906;1900;0,174;
200906;2000;0,187;
200906;2100;0,172667;
200906;2200;0,16075;
200906;2300;0,1645;
200907;0000;0,1545;
200907;0100;0,157917;
200907;0200;0,161333;
200907;0300;0,1495;
200907;0400;0,150583;
200907;0500;0,158083;
200907;0600;0,19975;
200907;0700;32,3584;
200907;0800;277,425;
200907;0900;362,725;
200907;1000;453,258;
200907;1100;844,725;
200907;1200;899,5;
200907;1300;881,333;
200907;1400;795,933;
200907;1500;622,025;
200907;1600;353,267;
200907;1700;116,503;
200907;1800;12,766;
200907;1900;0,159667;
200907;2000;0,160583;
200907;2100;0,166583;
200907;2200;0,146667;
200907;2300;0,135083;
200908;0000;0,168167;
200908;0100;0,140167;
200908;0200;0,151833;
200908;0300;0,13225;
200908;0400;0,143583;
200908;0500;0,15675;
200908;0600;0,139;
200908;0700;4,45433;
200908;0800;28,7725;
200908;0900;66,8483;
200908;1000;249,181;
200908;1100;509,208;
200908;1200;274,308;
200908;1300;273,575;
200908;1400;210,275;
200908;1500;157,483;
200908;1600;186,55;
200908;1700;74,335;
200908;1800;7,40075;
200908;1900;0,164417;
200908;2000;0,166833;
200908;2100;0,151583;
200908;2200;0,152833;
200908;2300;0,136333;
200909;0000;0,149;
200909;0100;0,138333;
200909;0200;0,1315;
200909;0300;0,125833;
200909;0400;0,12375;
200909;0500;0,1395;
200909;0600;0,225667;
200909;0700;65,0663;
200909;0800;324,167;
200909;0900;540,317;
200909;1000;737,308;
200909;1100;851,417;
200909;1200;894,5;
200909;1300;870;
200909;1400;783,15;
200909;1500;633,5;
200909;1600;431,183;
200909;1700;186,04;
200909;1800;6,32125;
200909;1900;0,156583;
200909;2000;0,166667;
200909;2100;0,161083;
200909;2200;0,138833;
200909;2300;0,12425;
200910;0000;0,132583;
200910;0100;0,1155;
200910;0200;0,115417;
200910;0300;0,117667;
200910;0400;0,109167;
200910;0500;0,117;
200910;0600;0,26225;
200910;0700;72,2772;
200910;0800;339,25;
200910;0900;556,125;
200910;1000;745,842;
200910;1100;875,583;
200910;1200;932,917;
200910;1300;918,25;
200910;1400;823,267;
200910;1500;666,125;
200910;1600;453,075;
200910;1700;207,041;
200910;1800;7,11192;
200910;1900;0,168583;
200910;2000;0,1645;
200910;2100;0,14375;
200910;2200;0,12975;
200910;2300;0,159833;
200911;0000;0,14475;
200911;0100;0,124167;
200911;0200;0,124333;
200911;0300;0,127583;
200911;0400;0,133583;
200911;0500;0,13125;
200911;0600;0,331167;
200911;0700;78,3577;
200911;0800;351,642;
200911;0900;575,283;
200911;1000;760,167;
200911;1100;877;
200911;1200;933,583;
200911;1300;914,333;
200911;1400;827,883;
200911;1500;672,5;
200911;1600;456,983;
200911;1700;205,647;
200911;1800;7,837;
200911;1900;0,151917;
200911;2000;0,14975;
200911;2100;0,152667;
200911;2200;0,154667;
200911;2300;0,143167;
200912;0000;0,119333;
200912;0100;0,111333;
200912;0200;0,12375;
200912;0300;0,1175;
200912;0400;0,118667;
200912;0500;0,1205;
200912;0600;0,289417;
200912;0700;82,0369;
200912;0800;355,175;
200912;0900;578,325;
200912;1000;769,558;
200912;1100;885,167;
200912;1200;929,667;
200912;1300;913,917;
200912;1400;827,375;
200912;1500;673,292;
200912;1600;451,258;
200912;1700;198,171;
200912;1800;7,66658;
200912;1900;0,156917;
200912;2000;0,16325;
200912;2100;0,143667;
200912;2200;0,13425;
200912;2300;0,13425;
200913;0000;0,133667;
200913;0100;0,122;
200913;0200;0,123;
200913;0300;0,11325;
200913;0400;0,122;
200913;0500;0,122083;
200913;0600;0,464083;
200913;0700;87,4358;
200913;0800;358,975;
200913;0900;589,358;
200913;1000;783,183;
200913;1100;900,75;
200913;1200;947,917;
200913;1300;934,25;
200913;1400;840,042;
200913;1500;676,642;
200913;1600;457,675;
200913;1700;204,972;
200913;1800;7,67533;
200913;1900;0,151;
200913;2000;0,158167;
200913;2100;0,132583;
200913;2200;0,122667;
200913;2300;0,120167;
200914;0000;0,117;
200914;0100;0,126;
200914;0200;0,115833;
200914;0300;0,114083;
200914;0400;0,120833;
200914;0500;0,11;
200914;0600;0,632916;
200914;0700;91,8217;
200914;0800;353,525;
200914;0900;575,375;
200914;1000;745,708;
200914;1100;887,917;
200914;1200;934,583;
200914;1300;904,5;
200914;1400;818,017;
200914;1500;662,333;
200914;1600;441,292;
200914;1700;191,879;
200914;1800;10,888;
200914;1900;0,147833;
200914;2000;0,136833;
200914;2100;0,138917;
200914;2200;0,1355;
200914;2300;0,122583;
200915;0000;0,116083;
200915;0100;0,1195;
200915;0200;0,107667;
200915;0300;0,112583;
200915;0400;0,110833;
200915;0500;0,104417;
200915;0600;0,115833;
200915;0700;9,237;
200915;0800;37,2417;
200915;0900;64,5358;
200915;1000;98,4092;
200915;1100;138,25;
200915;1200;205,383;
200915;1300;234,817;
200915;1400;235,408;
200915;1500;160,708;
200915;1600;98,1542;
200915;1700;57,2075;
200915;1800;5,60825;
200915;1900;0,143417;
200915;2000;0,15425;
200915;2100;0,142583;
200915;2200;0,134917;
200915;2300;0,14625;
200916;0000;0,127833;
200916;0100;0,138417;
200916;0200;0,120167;
200916;0300;0,118583;
200916;0400;0,13;
200916;0500;0,12725;
200916;0600;0,6475;
200916;0700;84,9734;
200916;0800;330,517;
200916;0900;556,817;
200916;1000;754,417;
200916;1100;869,667;
200916;1200;916,5;
200916;1300;893,333;
200916;1400;802,675;
200916;1500;643,225;
200916;1600;433,467;
200916;1700;191,628;
200916;1800;10,333;
200916;1900;0,150167;
200916;2000;0,158917;
200916;2100;0,15825;
200916;2200;0,163417;
200916;2300;0,159333;
200917;0000;0,14075;
200917;0100;0,11425;
200917;0200;0,124;
200917;0300;0,1245;
200917;0400;0,1265;
200917;0500;0,141667;
200917;0600;1,551;
200917;0700;109,83;
200917;0800;360,133;
200917;0900;587,358;
200917;1000;777,192;
200917;1100;897,917;
200917;1200;945,833;
200917;1300;923,083;
200917;1400;832,833;
200917;1500;662,842;
200917;1600;458,383;
200917;1700;216,177;
200917;1800;8,39876;
200917;1900;0,155833;
200917;2000;0,150667;
200917;2100;0,148333;
200917;2200;0,152833;
200917;2300;0,155833;
200918;0000;0,134083;
200918;0100;0,126;
200918;0200;0,146;
200918;0300;0,143583;
200918;0400;0,142917;
200918;0500;0,13225;
200918;0600;1,34258;
200918;0700;119,818;
200918;0800;378,436;
200918;0900;609,733;
200918;1000;797,833;
200918;1100;924,917;
200918;1200;968,167;
200918;1300;950,75;
200918;1400;866,375;
200918;1500;689,867;
200918;1600;479,342;
200918;1700;226,178;
200918;1800;9,2825;
200918;1900;0,140583;
200918;2000;0,153417;
200918;2100;0,15675;
200918;2200;0,147;
200918;2300;0,143167;
200919;0000;0,139417;
200919;0100;0,11625;
200919;0200;0,111833;
200919;0300;0,113667;
200919;0400;0,114417;
200919;0500;0,1165;
200919;0600;2,07867;
200919;0700;116,175;
200919;0800;367,4;
200919;0900;590,575;
200919;1000;687,68;
200919;1100;464,125;
200919;1200;940,1;
200919;1300;911,75;
200919;1400;822,267;
200919;1500;660,958;
200919;1600;448,883;
200919;1700;208,44;
200919;1800;11,636;
200919;1900;0,16275;
200919;2000;0,165917;
200919;2100;0,162833;
200919;2200;0,161833;
200919;2300;0,156083;
