FECHA (YYMMDD);HORA (HHMM);;
211014;1700;17,0933;
211014;1800;13,8467;
211014;1900;12,5833;
211014;2000;12,1375;
211014;2100;11,7575;
211014;2200;11,4092;
211014;2300;11,0475;
211015;0000;10,8;
211015;0100;10,7175;
211015;0200;9,83;
211015;0300;9,14917;
211015;0400;8,61667;
211015;0500;7,69675;
211015;0600;8,14474;
211015;0700;13,1317;
211015;0800;16,3008;
211015;0900;16,355;
211015;1000;18,7833;
211015;1100;22,0733;
211015;1200;23,9783;
211015;1300;24,4858;
211015;1400;24,2;
211015;1500;22,62;
211015;1600;21,0275;
211015;1700;19,5975;
211015;1800;15,47;
211015;1900;13,5525;
211015;2000;12,67;
211015;2100;12,2983;
211015;2200;12,0875;
211015;2300;11,9867;
211016;0000;11,4675;
211016;0100;10,7725;
211016;0200;9,73666;
211016;0300;9,06416;
211016;0400;8,3775;
211016;0500;7,77158;
211016;0600;7,89033;
211016;0700;13,2117;
211016;0800;15,965;
211016;0900;16,0183;
211016;1000;17,92;
211016;1100;20,8717;
211016;1200;21,9133;
211016;1300;23,2058;
211016;1400;25,6908;
211016;1500;24,5567;
211016;1600;22,4542;
211016;1700;21,0775;
211016;1800;16,3425;
211016;1900;14,2233;
211016;2000;13,375;
211016;2100;13,3267;
211016;2200;12,5858;
211016;2300;11,5742;
211017;0000;10,4425;
211017;0100;10,0675;
211017;0200;9,40334;
211017;0300;9,05501;
211017;0400;8,60918;
211017;0500;8,11243;
211017;0600;8,28609;
211017;0700;13,0108;
211017;0800;16,4667;
211017;0900;15,5942;
211017;1000;17,9308;
211017;1100;19,9333;
211017;1200;20,9425;
211017;1300;22,8908;
211017;1400;25,0458;
211017;1500;27,16;
211017;1600;26,2108;
211017;1700;24,815;
211017;1800;19,595;
211017;1900;16,735;
211017;2000;15,3325;
211017;2100;14,68;
211017;2200;13,8967;
211017;2300;12,8042;
211018;0000;11,8342;
211018;0100;11,075;
211018;0200;10,3583;
211018;0300;9,83583;
211018;0400;9,21834;
211018;0500;8,63667;
211018;0600;8,94501;
211018;0700;13,9175;
211018;0800;16,435;
211018;0900;16,71;
211018;1000;16,4658;
211018;1100;17,5958;
211018;1200;19,8317;
211018;1300;20,0642;
211018;1400;21,5225;
211018;1500;22,4317;
211018;1600;22,2125;
211018;1700;22,4192;
211018;1800;19,5408;
211018;1900;16,3658;
211018;2000;14,7217;
211018;2100;13,0083;
211018;2200;12,3233;
211018;2300;12,0808;
211019;0000;11,5983;
211019;0100;11,42;
211019;0200;11,5258;
211019;0300;11,8625;
211019;0400;11,5475;
211019;0500;11,1442;
211019;0600;11,2883;
211019;0700;11,3767;
211019;0800;11,8675;
211019;0900;12,7842;
211019;1000;13,6083;
211019;1100;13,6425;
211019;1200;14,2675;
211019;1300;14,2958;
211019;1400;15,0108;
211019;1500;14,8517;
211019;1600;13,8867;
211019;1700;13,4267;
211019;1800;13,3133;
211019;1900;13,195;
211019;2000;13,085;
211019;2100;12,7825;
211019;2200;12,8217;
211019;2300;12,8075;
211020;0000;12,8875;
211020;0100;12,8683;
211020;0200;12,9933;
211020;0300;12,88;
211020;0400;12,8192;
211020;0500;12,8142;
211020;0600;13,065;
211020;0700;13,4175;
211020;0800;14,1817;
211020;0900;14,6125;
211020;1000;14,7783;
211020;1100;15,945;
211020;1200;16,675;
211020;1300;17,375;
211020;1400;16,905;
211020;1500;17,2483;
211020;1600;15,9383;
211020;1700;15,1483;
211020;1800;14,4967;
211020;1900;13,2067;
211020;2000;13,4858;
211020;2100;13,9175;
211020;2200;14,4258;
211020;2300;14,5558;
211021;0000;14,4183;
211021;0100;13,3792;
211021;0200;12,7008;
211021;0300;13,0383;
211021;0400;13,205;
211021;0500;13,405;
211021;0600;13,82;
211021;0700;14,8717;
211021;0800;16,725;
211021;0900;19,1283;
211021;1000;18,9742;
211021;1100;20,38;
211021;1200;20,5117;
211021;1300;21,6025;
211021;1400;22,0292;
211021;1500;22,2008;
211021;1600;23,5158;
211021;1700;22,3608;
211021;1800;18,0267;
211021;1900;15,5792;
211021;2000;14,0508;
211021;2100;13,6483;
211021;2200;13,1933;
211021;2300;12,74;
211022;0000;11,9342;
211022;0100;11,7683;
211022;0200;12,1467;
211022;0300;12,225;
211022;0400;12,2642;
211022;0500;12,4308;
211022;0600;12,685;
211022;0700;13,2825;
211022;0800;14,4842;
211022;0900;16,1179;
211022;1000;17,9492;
211022;1100;18,3225;
211022;1200;19,8225;
211022;1300;23,0775;
211022;1400;23,5658;
211022;1500;22,5483;
211022;1600;20,9558;
211022;1700;19,465;
211022;1800;15,1258;
211022;1900;12,9175;
211022;2000;12,1342;
211022;2100;11,5992;
211022;2200;11,185;
211022;2300;10,7358;
211023;0000;10,3467;
211023;0100;9,52834;
211023;0200;8,83167;
211023;0300;8,34267;
211023;0400;7,6755;
211023;0500;7,201;
211023;0600;7,89733;
211023;0700;12,5958;
211023;0800;15,6967;
211023;0900;16,4633;
211023;1000;17,3058;
211023;1100;19,5783;
211023;1200;21,97;
211023;1300;24,7225;
211023;1400;25,565;
211023;1500;24,2775;
211023;1600;23,5725;
211023;1700;21,3242;
211023;1800;17,0842;
211023;1900;15,24;
211023;2000;14,3917;
211023;2100;13,5583;
211023;2200;13,3283;
211023;2300;13,6225;
211024;0000;12,7758;
211024;0100;11,7908;
211024;0200;11,0217;
211024;0300;10,1592;
211024;0400;9,39917;
211024;0500;8,86583;
211024;0600;10,045;
211024;0700;16,0267;
211024;0800;17,8775;
211024;0900;18,7917;
211024;1000;20,9192;
211024;1100;22,2775;
211024;1200;24,9375;
211024;1300;29,0292;
211024;1400;29,4133;
211024;1500;29,175;
211024;1600;29,4058;
211024;1700;27,5767;
211024;1800;23,7367;
211024;1900;21,1975;
211024;2000;20,6317;
211024;2100;20,1008;
211024;2200;19,3833;
211024;2300;17,9525;
211025;0000;15,0717;
211025;0100;14,2292;
211025;0200;13,6175;
211025;0300;13,3583;
211025;0400;12,6542;
211025;0500;12,1367;
211025;0600;13,3958;
211025;0700;17,2583;
211025;0800;19,0083;
211025;0900;18,1467;
211025;1000;19,9908;
211025;1100;21,8892;
211025;1200;23,5167;
211025;1300;25,8967;
211025;1400;28,7892;
211025;1500;27,8842;
211025;1600;27,2133;
211025;1700;25,5833;
211025;1800;20,3233;
211025;1900;17,4042;
211025;2000;14,9117;
211025;2100;14,005;
211025;2200;13,2667;
211025;2300;13,2367;
211026;0000;13,2142;
211026;0100;12,8467;
211026;0200;12,8717;
211026;0300;12,7817;
211026;0400;12,7408;
211026;0500;12,8017;
211026;0600;12,9533;
211026;0700;13,1767;
211026;0800;13,4817;
211026;0900;15,2467;
211026;1000;18,0067;
211026;1100;17,8925;
211026;1200;18,1267;
211026;1300;16,1333;
211026;1400;15,2133;
211026;1500;14,1808;
211026;1600;15,4258;
211026;1700;16,945;
211026;1800;14,8783;
211026;1900;12,9567;
211026;2000;12,2675;
211026;2100;12,11;
211026;2200;12,4258;
211026;2300;12,85;
211027;0000;12,8008;
211027;0100;12,3533;
211027;0200;12,2633;
211027;0300;12,245;
211027;0400;12,1958;
211027;0500;12,11;
211027;0600;12,225;
211027;0700;12,3858;
211027;0800;12,6558;
211027;0900;13,1442;
211027;1000;13,1767;
211027;1100;14,2942;
211027;1200;16,155;
211027;1300;16,5875;
211027;1400;16,54;
211027;1500;17,0567;
211027;1600;17,3008;
211027;1700;17,6742;
211027;1800;15,035;
211027;1900;13,4267;
211027;2000;13,3017;
211027;2100;12,9942;
211027;2200;12,4275;
211027;2300;11,9458;
211028;0000;11,6417;
211028;0100;11,8475;
211028;0200;11,7392;
211028;0300;11,6483;
211028;0400;11,505;
211028;0500;10,995;
211028;0600;10,6358;
211028;0700;13,0442;
211028;0800;15,3433;
211028;0900;15,3833;
211028;1000;14,7558;
211028;1100;16,8075;
211028;1200;17,7558;
211028;1300;19,6608;
211028;1400;20,7808;
211028;1500;22,9625;
211028;1600;24,3542;
211028;1700;25,7508;
211028;1800;24,2475;
211028;1900;22,03;
211028;2000;17,99;
211028;2100;15,3942;
211028;2200;14,5133;
211028;2300;13,8633;
211029;0000;13,0217;
211029;0100;12,4067;
211029;0200;11,4708;
211029;0300;11,4742;
211029;0400;11,5258;
211029;0500;10,4567;
211029;0600;10,6517;
211029;0700;13,3133;
211029;0800;13,1567;
211029;0900;13,9475;
211029;1000;15,645;
211029;1100;16,3683;
211029;1200;16,6433;
211029;1300;15,8192;
211029;1400;15,1042;
211029;1500;15,0975;
211029;1600;18,7367;
211029;1700;17,9508;
211029;1800;14,8075;
211029;1900;13,7583;
211029;2000;13,38;
211029;2100;12,8958;
211029;2200;12,56;
211029;2300;11,955;
211030;0000;11,0217;
211030;0100;10,3825;
211030;0200;10,1683;
211030;0300;10,6758;
211030;0400;10,7458;
211030;0500;9,42169;
211030;0600;9,38167;
211030;0700;12,0583;
211030;0800;11,7475;
211030;0900;12,7267;
211030;1000;13,53;
211030;1100;14,64;
211030;1200;17,9333;
211030;1300;18,2533;
211030;1400;18,9167;
211030;1500;19,4258;
211030;1600;18,6867;
211030;1700;17,21;
211030;1800;14,5075;
211030;1900;13,3842;
211030;2000;12,9442;
211030;2100;12,4233;
211030;2200;11,92;
211030;2300;11,695;
211031;0000;10,6442;
211031;0100;10,66;
211031;0200;11,4958;
211031;0300;11,9675;
211031;0400;12,0383;
211031;0500;12,0708;
211031;0600;12,3117;
211031;0700;12,4483;
211031;0800;13,0392;
211031;0900;13,6317;
211031;1000;13,8208;
211031;1100;13,8208;
211031;1200;14,4042;
211031;1300;14,8575;
211031;1400;15,14;
211031;1500;14,9325;
211031;1600;15,2642;
211031;1700;15,7925;
211031;1800;14,8608;
211031;1900;13,1183;
211031;2000;12,5725;
211031;2100;11,8508;
211031;2200;11,425;
211031;2300;12,3033;
211101;0000;12,5883;
211101;0100;12,7667;
211101;0200;13,075;
211101;0300;13,1817;
211101;0400;13,0275;
211101;0500;12,7867;
211101;0600;12,9517;
211101;0700;13,335;
211101;0800;13,8433;
211101;0900;14,2692;
211101;1000;15,255;
211101;1100;16,3817;
211101;1200;16,4042;
211101;1300;16,895;
211101;1400;16,875;
211101;1500;16,8058;
211101;1600;15,7717;
211101;1700;15,3017;
211101;1800;14,1958;
211101;1900;13,495;
211101;2000;13,3442;
211101;2100;13,3167;
211101;2200;12,9567;
211101;2300;12,4842;
211102;0000;11,8258;
211102;0100;11,8458;
211102;0200;12,4608;
211102;0300;12,4783;
211102;0400;12,6667;
211102;0500;12,5958;
211102;0600;12,7992;
211102;0700;13,3133;
211102;0800;14,955;
211102;0900;16,9383;
211102;1000;17,5917;
211102;1100;17,8725;
211102;1200;17,5317;
211102;1300;17,5933;
211102;1400;18,15;
211102;1500;18,5875;
211102;1600;18,715;
211102;1700;17,7233;
211102;1800;15,23;
211102;1900;13,1792;
211102;2000;12,6575;
211102;2100;12,2883;
211102;2200;12,0717;
211102;2300;11,5808;
211103;0000;11,7725;
211103;0100;11,8108;
211103;0200;11,6025;
211103;0300;11,7883;
211103;0400;11,9775;
211103;0500;11,8508;
211103;0600;11,7767;
211103;0700;12,1775;
211103;0800;12,8417;
211103;0900;13,9408;
211103;1000;16,8183;
211103;1100;18,2592;
211103;1200;19,2425;
211103;1300;20,6708;
211103;1400;21,8517;
211103;1500;24,8042;
211103;1600;22,7383;
211103;1700;21,065;
211103;1800;17,59;
211103;1900;15,1908;
211103;2000;14,775;
211103;2100;14,2608;
211103;2200;13,7667;
211103;2300;13,0542;
211104;0000;12,6258;
211104;0100;12,01;
211104;0200;11,9108;
211104;0300;11,9575;
211104;0400;11,2183;
211104;0500;11,3233;
211104;0600;11,95;
211104;0700;16,1433;
211104;0800;18,3525;
211104;0900;20,7417;
211104;1000;22,51;
211104;1100;24,6208;
211104;1200;24,2158;
211104;1300;23,1308;
211104;1400;23,0283;
211104;1500;22,6108;
211104;1600;21,3942;
211104;1700;20,5417;
211104;1800;17,7667;
211104;1900;15,5142;
211104;2000;14,1533;
211104;2100;13,3475;
211104;2200;12,9608;
211104;2300;12,245;
211105;0000;11,2225;
211105;0100;10,42;
211105;0200;9,87418;
211105;0300;9,42833;
211105;0400;8,93832;
211105;0500;8,42917;
211105;0600;9,12167;
211105;0700;14,5492;
211105;0800;16,66;
211105;0900;16,695;
211105;1000;17,4558;
211105;1100;18,6608;
211105;1200;19,57;
211105;1300;20,4233;
211105;1400;19,8508;
211105;1500;19,3667;
211105;1600;18,4383;
211105;1700;16,7867;
211105;1800;13,9725;
211105;1900;12,4825;
211105;2000;12,0767;
211105;2100;11,8775;
211105;2200;11,6192;
211105;2300;10,5717;
211106;0000;9,90417;
211106;0100;9,44;
211106;0200;9,86916;
211106;0300;10,7092;
211106;0400;11,0908;
211106;0500;11,3708;
211106;0600;11,8792;
211106;0700;12,9067;
211106;0800;14,88;
211106;0900;16,6408;
211106;1000;17,0158;
211106;1100;17,6583;
211106;1200;18,5617;
211106;1300;19,7542;
211106;1400;20,6792;
211106;1500;21,0833;
211106;1600;21,3058;
211106;1700;21,56;
211106;1800;18,7858;
211106;1900;15,4675;
211106;2000;14,1;
211106;2100;13,2342;
211106;2200;12,4058;
211106;2300;12,0233;
211107;0000;11,6508;
211107;0100;11,2425;
211107;0200;10,795;
211107;0300;10,0342;
211107;0400;9,36916;
211107;0500;8,62167;
211107;0600;9,03334;
211107;0700;14,6375;
211107;0800;16,6758;
211107;0900;16,3783;
211107;1000;17,5125;
211107;1100;18,9233;
211107;1200;19,9733;
211107;1300;20,65;
211107;1400;21,5858;
211107;1500;21,8992;
211107;1600;21,2167;
211107;1700;20,64;
211107;1800;18,1267;
211107;1900;16,8442;
211107;2000;15,6458;
211107;2100;14,0517;
211107;2200;13,3983;
211107;2300;12,8367;
211108;0000;12,4408;
211108;0100;11,8892;
211108;0200;12,4925;
211108;0300;12,3017;
211108;0400;12,0825;
211108;0500;11,7892;
211108;0600;11,9267;
211108;0700;12,6942;
211108;0800;12,8108;
211108;0900;13,1133;
211108;1000;13,3258;
211108;1100;15,83;
211108;1200;17,7908;
211108;1300;19,2292;
211108;1400;21,3917;
211108;1500;23,6492;
211108;1600;23,96;
211108;1700;22,0133;
211108;1800;17,8192;
211108;1900;15,3092;
211108;2000;14,1817;
211108;2100;13,6058;
211108;2200;13,2908;
211108;2300;13,1142;
211109;0000;13,0658;
211109;0100;12,7458;
211109;0200;12,7558;
211109;0300;12,6925;
211109;0400;12,6408;
211109;0500;12,4842;
211109;0600;12,6008;
211109;0700;13,0258;
211109;0800;13,0508;
211109;0900;13,5608;
211109;1000;16,0083;
211109;1100;16,84;
211109;1200;17,44;
211109;1300;16,7317;
211109;1400;17,825;
211109;1500;17,5225;
211109;1600;17,2767;
211109;1700;16,9617;
211109;1800;14,875;
211109;1900;13,905;
211109;2000;13,6458;
211109;2100;13,8933;
211109;2200;13,9908;
211109;2300;13,93;
211110;0000;13,995;
211110;0100;13,8533;
211110;0200;13,7867;
211110;0300;13,2717;
211110;0400;13,0992;
211110;0500;13,1367;
211110;0600;13,2558;
211110;0700;14,0567;
211110;0800;14,7942;
211110;0900;15,0858;
211110;1000;16,0417;
211110;1100;17,5258;
211110;1200;18,4675;
211110;1300;19,8275;
211110;1400;18,1175;
211110;1500;17,8317;
211110;1600;18,9617;
211110;1700;18,7575;
211110;1800;16,1692;
211110;1900;14,84;
211110;2000;13,9517;
211110;2100;13,2108;
211110;2200;12,5033;
211110;2300;12,03;
211111;0000;11,4075;
211111;0100;10,8983;
211111;0200;10,4525;
211111;0300;9,785;
211111;0400;9,32001;
211111;0500;9,85083;
211111;0600;10,5525;
211111;0700;11,7117;
211111;0800;12,6625;
211111;0900;13,7975;
211111;1000;14,9717;
211111;1100;17,3325;
211111;1200;18,2517;
211111;1300;17,6017;
211111;1400;18,5858;
211111;1500;20,5708;
211111;1600;21,2292;
211111;1700;19,5875;
211111;1800;17,905;
211111;1900;15,9892;
211111;2000;14,7408;
211111;2100;13,9275;
211111;2200;13,1942;
211111;2300;12,6008;
211112;0000;12,3133;
211112;0100;11,4525;
211112;0200;11,2125;
211112;0300;10,5108;
211112;0400;10,0258;
211112;0500;9,94168;
211112;0600;10,5425;
211112;0700;15,07;
211112;0800;15,9525;
211112;0900;15,8233;
211112;1000;17,2808;
211112;1100;17,8783;
211112;1200;18,1183;
211112;1300;20,1967;
211112;1400;23,9958;
211112;1500;25,99;
211112;1600;25,0183;
211112;1700;22,6625;
211112;1800;20,2342;
211112;1900;16,9783;
211112;2000;15,3167;
211112;2100;14,5583;
211112;2200;13,9208;
211112;2300;13,7483;
211113;0000;13,3825;
211113;0100;13,0725;
211113;0200;13,3958;
211113;0300;13,1075;
211113;0400;12,845;
211113;0500;12,6025;
211113;0600;13,2025;
211113;0700;16,55;
211113;0800;18,0167;
211113;0900;20,48;
211113;1000;21,4958;
211113;1100;24,7133;
211113;1200;25,7933;
211113;1300;25,1383;
211113;1400;24,9758;
211113;1500;23,6283;
211113;1600;22,7808;
211113;1700;21,6717;
211113;1800;19,4233;
211113;1900;16,3367;
211113;2000;14,985;
211113;2100;14,4592;
211113;2200;14,8067;
211113;2300;14,8233;
211114;0000;14,3058;
211114;0100;13,7975;
211114;0200;13,275;
211114;0300;12,6342;
211114;0400;11,4283;
211114;0500;10,6425;
211114;0600;10,9483;
211114;0700;16,0508;
211114;0800;17,4817;
211114;0900;19,5083;
211114;1000;22,2567;
211114;1100;23,575;
211114;1200;23,5725;
211114;1300;25,0525;
211114;1400;26,8733;
211114;1500;26,3017;
211114;1600;22,8408;
211114;1700;21,3917;
211114;1800;19,1133;
211114;1900;16,4133;
211114;2000;14,7325;
211114;2100;13,7642;
211114;2200;13,1758;
211114;2300;12,8875;
211115;0000;12,5292;
211115;0100;11,6733;
211115;0200;11,3467;
211115;0300;10,5692;
211115;0400;10,0358;
211115;0500;9,44002;
211115;0600;9,70668;
211115;0700;14,8108;
211115;0800;16,86;
211115;0900;18,8475;
211115;1000;21,3875;
211115;1100;25,4367;
211115;1200;26,3092;
211115;1300;25,6233;
211115;1400;25,6483;
211115;1500;24,8442;
211115;1600;23,4717;
211115;1700;21,0992;
211115;1800;18,3383;
211115;1900;15,9125;
211115;2000;14,655;
211115;2100;13,7867;
211115;2200;13,37;
211115;2300;12,8558;
211116;0000;11,7683;
211116;0100;10,975;
211116;0200;10,3908;
211116;0300;10;
211116;0400;9,76334;
211116;0500;9,22501;
211116;0600;9,82584;
211116;0700;14,4367;
211116;0800;15,6175;
211116;0900;16,455;
211116;1000;18,87;
211116;1100;20,7917;
211116;1200;21,8167;
211116;1300;22,205;
211116;1400;22,4583;
211116;1500;21,0625;
211116;1600;20,5233;
211116;1700;19,5633;
211116;1800;17,5525;
211116;1900;15,4317;
211116;2000;14,5117;
211116;2100;13,3992;
211116;2200;12,6683;
211116;2300;12,2883;
211117;0000;11,2525;
211117;0100;10,6858;
211117;0200;10,0517;
211117;0300;9,6275;
211117;0400;9,1125;
211117;0500;9,39999;
211117;0600;10,8417;
211117;0700;12,6908;
211117;0800;14,2467;
211117;0900;15,875;
211117;1000;17,0358;
211117;1100;17,7358;
211117;1200;17,2133;
211117;1300;17,7942;
211117;1400;17,8308;
211117;1500;17,5567;
211117;1600;16,7883;
211117;1700;16,0283;
211117;1800;14,5475;
211117;1900;12,9175;
211117;2000;12,6958;
211117;2100;12,4333;
211117;2200;12,1875;
211117;2300;12,02;
211118;0000;11,895;
211118;0100;11,5958;
211118;0200;11,5858;
211118;0300;11,6267;
211118;0400;11,8125;
211118;0500;11,9033;
211118;0600;12,0317;
211118;0700;12,39;
211118;0800;13,0508;
211118;0900;13,8808;
211118;1000;14,1067;
211118;1100;14,9175;
211118;1200;16,7558;
211118;1300;18,8125;
211118;1400;20,9542;
211118;1500;21,9792;
211118;1600;23,2842;
211118;1700;20,7158;
211118;1800;19,6258;
211118;1900;16,9517;
211118;2000;15,4892;
211118;2100;14,3433;
211118;2200;13,7058;
211118;2300;13,0683;
211119;0000;13,095;
211119;0100;13,3708;
211119;0200;13,2917;
211119;0300;13,2258;
211119;0400;13,1592;
211119;0500;12,9217;
211119;0600;13,1075;
211119;0700;13,5025;
211119;0800;13,5;
211119;0900;13,955;
211119;1000;14,6658;
211119;1100;16,0608;
211119;1200;16,9558;
211119;1300;17,0442;
211119;1400;17,8033;
211119;1500;18,2992;
211119;1600;17,2908;
211119;1700;16,1008;
211119;1800;15,4142;
211119;1900;13,8442;
211119;2000;13,9383;
211119;2100;13,9542;
211119;2200;13,8808;
211119;2300;13,8467;
211120;0000;13,7408;
211120;0100;13,6275;
211120;0200;13,3017;
211120;0300;13,2833;
211120;0400;13,2083;
211120;0500;13,1008;
211120;0600;13,1358;
211120;0700;13,5258;
211120;0800;14,7475;
211120;0900;16,4842;
211120;1000;18,1267;
211120;1100;19,2025;
211120;1200;18,5542;
211120;1300;18,5833;
211120;1400;17,6308;
211120;1500;16,9467;
211120;1600;17,3675;
211120;1700;17,2;
211120;1800;15,2992;
211120;1900;13,2583;
211120;2000;12,9967;
211120;2100;12,8042;
211120;2200;12,5683;
211120;2300;12,5892;
211121;0000;12,5758;
211121;0100;12,445;
211121;0200;12,3125;
211121;0300;12,3567;
211121;0400;12,2467;
211121;0500;12,0033;
211121;0600;12,4117;
211121;0700;12,4183;
211121;0800;12,6558;
211121;0900;13,2308;
211121;1000;14,1283;
211121;1100;15,0492;
211121;1200;16,895;
211121;1300;17,8158;
211121;1400;17,78;
211121;1500;17,155;
211121;1600;16,7742;
211121;1700;17,3983;
211121;1800;15,885;
211121;1900;13,9308;
211121;2000;13,3;
211121;2100;12,9167;
211121;2200;12,4525;
211121;2300;12,5758;
211122;0000;12,725;
211122;0100;12,735;
211122;0200;12,5967;
211122;0300;12,4225;
211122;0400;12,345;
211122;0500;12,3975;
211122;0600;12,3625;
211122;0700;12,91;
211122;0800;13,9367;
211122;0900;14,1892;
211122;1000;14,2625;
211122;1100;14,8292;
211122;1200;15,1108;
211122;1300;16,3583;
211122;1400;17,4667;
211122;1500;16,9508;
211122;1600;16,0392;
211122;1700;15,0925;
211122;1800;13,93;
211122;1900;13,4958;
211122;2000;13,4783;
211122;2100;13,5533;
211122;2200;13,4275;
211122;2300;13,4725;
211123;0000;13,2933;
211123;0100;13,3133;
211123;0200;13,1742;
211123;0300;13,2108;
211123;0400;13,2617;
211123;0500;13,4142;
211123;0600;13,5633;
211123;0700;13,5017;
211123;0800;13,8267;
211123;0900;14,3125;
211123;1000;14,6067;
211123;1100;15,9692;
211123;1200;16,9692;
211123;1300;18,0775;
211123;1400;17,5392;
211123;1500;16,7325;
211123;1600;16,5417;
211123;1700;16,4375;
211123;1800;15,4158;
211123;1900;14,8808;
211123;2000;14,6183;
211123;2100;14,7025;
211123;2200;14,7133;
211123;2300;14,7825;
211124;0000;14,6883;
211124;0100;14,6142;
211124;0200;14,11;
211124;0300;13,9525;
211124;0400;13,9783;
211124;0500;13,745;
211124;0600;14,0025;
211124;0700;14,8475;
211124;0800;15,4758;
211124;0900;16,225;
211124;1000;16,9758;
211124;1100;17,6508;
211124;1200;19,1258;
211124;1300;19,9929;
211124;1400;20,0908;
211124;1500;19,8975;
211124;1600;20,0342;
211124;1700;18,465;
211124;1800;16,4833;
211124;1900;14,8708;
211124;2000;14,2983;
211124;2100;13,715;
211124;2200;12,84;
211124;2300;12,1883;
211125;0000;11,7183;
211125;0100;11,1175;
211125;0200;10,3925;
211125;0300;10,1417;
211125;0400;10,1267;
211125;0500;10,045;
211125;0600;10,59;
211125;0700;15,2633;
211125;0800;18,4708;
211125;0900;18,4758;
211125;1000;20,4975;
211125;1100;20,6408;
211125;1200;21,6408;
211125;1300;22,5767;
211125;1400;24,8067;
211125;1500;24,2475;
211125;1600;26,3758;
211125;1700;25,235;
211125;1800;22,6525;
211125;1900;19,0183;
211125;2000;17,0058;
211125;2100;15,5533;
211125;2200;14,9183;
211125;2300;14,5017;
211126;0000;14,2208;
211126;0100;14,2492;
211126;0200;14,435;
211126;0300;14,355;
211126;0400;14,0958;
211126;0500;14,2433;
211126;0600;14,295;
211126;0700;14,45;
211126;0800;14,905;
211126;0900;15,6583;
211126;1000;16,9242;
211126;1100;18,3925;
211126;1200;19,3433;
211126;1300;18,9142;
211126;1400;19,0292;
211126;1500;19,7042;
211126;1600;19,2367;
211126;1700;18,0317;
211126;1800;16,8575;
211126;1900;15,4275;
211126;2000;14,8792;
211126;2100;15,1767;
211126;2200;15,4733;
211126;2300;15,4817;
211127;0000;15,4675;
211127;0100;15,3308;
211127;0200;14,9958;
211127;0300;14,4425;
211127;0400;14,2983;
211127;0500;14,1583;
211127;0600;14,6625;
211127;0700;16,9967;
211127;0800;17,8908;
211127;0900;19,825;
211127;1000;20,5417;
211127;1100;21,7392;
211127;1200;21,255;
211127;1300;21,5983;
211127;1400;22,6175;
211127;1500;26,425;
211127;1600;26,35;
211127;1700;23,5142;
211127;1800;21,0392;
211127;1900;17,1867;
211127;2000;15,17;
211127;2100;14,625;
211127;2200;14,0092;
211127;2300;13,5708;
211128;0000;13,295;
211128;0100;12,6133;
211128;0200;12,1025;
211128;0300;11,6283;
211128;0400;10,8992;
211128;0500;10,6775;
211128;0600;11,4483;
211128;0700;15,6217;
211128;0800;18,82;
211128;0900;18,9667;
211128;1000;21,8908;
211128;1100;24,9675;
211128;1200;29,9367;
211128;1300;30,185;
211128;1400;29,8025;
211128;1500;28,6625;
211128;1600;27,7558;
211128;1700;25,76;
211128;1800;22,495;
211128;1900;19,8242;
211128;2000;17,7633;
211128;2100;16,3992;
211128;2200;15,97;
211128;2300;15,105;
211129;0000;14,2975;
211129;0100;13,1767;
211129;0200;12,3917;
211129;0300;11,7667;
211129;0400;11,2608;
211129;0500;10,79;
211129;0600;11,5108;
211129;0700;15,785;
211129;0800;18,0408;
211129;0900;18,4933;
211129;1000;18,2975;
211129;1100;18,9983;
211129;1200;18,71;
211129;1300;18,055;
211129;1400;18,8842;
211129;1500;18,8725;
211129;1600;19,58;
211129;1700;18,1708;
211129;1800;16,8958;
211129;1900;15,595;
211129;2000;14,6942;
211129;2100;14,295;
211129;2200;14,2533;
211129;2300;13,4958;
211130;0000;12,9908;
211130;0100;12,5358;
211130;0200;11,8458;
211130;0300;10,8175;
211130;0400;10,0567;
211130;0500;9,67667;
211130;0600;10,7042;
211130;0700;14,0125;
211130;0800;17,4358;
211130;0900;18,2575;
211130;1000;19,295;
211130;1100;20,3492;
211130;1200;20,5817;
211130;1300;20,4929;
211130;1400;20,2092;
211130;1500;20,595;
211130;1600;21,1242;
211130;1700;19,775;
211130;1800;17,5375;
211130;1900;15,8175;
211130;2000;15,0942;
211130;2100;14,135;
211130;2200;13,395;
211130;2300;13,1433;
211201;0000;12,7175;
211201;0100;12,1867;
211201;0200;12,6075;
211201;0300;13,1275;
211201;0400;13,7042;
211201;0500;14,1842;
211201;0600;14,2725;
211201;0700;14,6658;
211201;0800;15,3783;
211201;0900;16,4833;
211201;1000;18,5575;
211201;1100;20,3675;
211201;1200;20,8125;
211201;1300;21,0733;
211201;1400;21,9308;
211201;1500;22,3317;
211201;1600;23,0467;
211201;1700;21,9158;
211201;1800;19,4767;
211201;1900;16,3108;
211201;2000;14,7683;
211201;2100;14,0508;
211201;2200;13,4217;
211201;2300;12,9058;
211202;0000;12,4442;
211202;0100;11,8867;
211202;0200;11,245;
211202;0300;10,7783;
211202;0400;10,0008;
211202;0500;9,61168;
211202;0600;10,45;
211202;0700;14,4458;
211202;0800;17,8283;
211202;0900;17,4633;
211202;1000;18,2592;
211202;1100;18,9975;
211202;1200;19,3392;
211202;1300;18,9808;
211202;1400;19,335;
211202;1500;18,2892;
211202;1600;18,6517;
211202;1700;18,1292;
211202;1800;;
211202;1900;;
211202;2000;;
211202;2100;;
211202;2200;;
