FECHA (YYMMDD);HORA (HHMM);;
191209;1000;1017,33;
191209;1100;1018;
191209;1200;1018;
191209;1300;1018;
191209;1400;1018;
191209;1500;1018;
191209;1600;1017,56;
191209;1700;1017;
191209;1800;1017;
191209;1900;1017;
191209;2000;1017,58;
191209;2100;1017,58;
191209;2200;1017,33;
191209;2300;1017;
191210;0000;1017;
191210;0100;1016,17;
191210;0200;1016;
191210;0300;1016;
191210;0400;1016;
191210;0500;1017;
191210;0600;1017,25;
191210;0700;1018;
191210;0800;1018;
191210;0900;1018,42;
191210;1000;1019;
191210;1100;1019;
191210;1200;1019;
191210;1300;1019;
191210;1400;1018,17;
191210;1500;1017,5;
191210;1600;1017;
191210;1700;1016,83;
191210;1800;1017;
191210;1900;1017;
191210;2000;1017;
191210;2100;1017;
191210;2200;1017;
191210;2300;1016,58;
191211;0000;1016;
191211;0100;1016;
191211;0200;1016,58;
191211;0300;1016,25;
191211;0400;1016,25;
191211;0500;1016,92;
191211;0600;1017,33;
191211;0700;1017,08;
191211;0800;1017,08;
191211;0900;1018;
191211;1000;1018;
191211;1100;1018;
191211;1200;1018;
191211;1300;1017,42;
191211;1400;1017;
191211;1500;1016,36;
191211;1600;1016;
191211;1700;1016;
191211;1800;1016;
191211;1900;1016;
191211;2000;1016;
191211;2100;1016;
191211;2200;1015,75;
191211;2300;1015;
191212;0000;1014,33;
191212;0100;1014;
191212;0200;1013,25;
191212;0300;1013;
191212;0400;1013;
191212;0500;1012,08;
191212;0600;1012;
191212;0700;1012,36;
191212;0800;1012,67;
191212;0900;1012,33;
191212;1000;1012;
191212;1100;1011,36;
191212;1200;1011;
191212;1300;1010,42;
191212;1400;1009,9;
191212;1500;1009,17;
191212;1600;1009,33;
191212;1700;1010;
191212;1800;1010,75;
191212;1900;1011,83;
191212;2000;1012,58;
191212;2100;1013,67;
191212;2200;1014;
191212;2300;1013,33;
191213;0000;1013,25;
191213;0100;1013;
191213;0200;1013;
191213;0300;1012,42;
191213;0400;1012,83;
191213;0500;1013;
191213;0600;1013,5;
191213;0700;1014;
191213;0800;1014,42;
191213;0900;1015,33;
191213;1000;1016,17;
191213;1100;1017;
191213;1200;1017,25;
191213;1300;1017,58;
191213;1400;1018;
191213;1500;1017,17;
191213;1600;1017;
191213;1700;1017;
191213;1800;1016,25;
191213;1900;1016;
191213;2000;1015,67;
191213;2100;1015;
191213;2200;1015;
191213;2300;1015;
191214;0000;1014,17;
191214;0100;1014;
191214;0200;1013,92;
191214;0300;1013,25;
191214;0400;1013,92;
191214;0500;1014,25;
191214;0600;1015;
191214;0700;1015,5;
191214;0800;1016,08;
191214;0900;1016,67;
191214;1000;1017;
191214;1100;1017;
191214;1200;1017;
191214;1300;1017,08;
191214;1400;1017;
191214;1500;1017;
191214;1600;1016,5;
191214;1700;1016,17;
191214;1800;1017;
191214;1900;1018;
191214;2000;1018;
191214;2100;1018;
191214;2200;1018,17;
191214;2300;1018,75;
191215;0000;1018,83;
191215;0100;1018,25;
191215;0200;1017,17;
191215;0300;1017;
191215;0400;1017;
191215;0500;1017;
191215;0600;1017,33;
191215;0700;1018;
191215;0800;1018;
191215;0900;1017,67;
191215;1000;1017;
191215;1100;1016,08;
191215;1200;1015,5;
191215;1300;1015;
191215;1400;1015;
191215;1500;1015;
191215;1600;1015;
191215;1700;1015,58;
191215;1800;1016;
191215;1900;1016,67;
191215;2000;1017;
191215;2100;1017;
191215;2200;1017;
191215;2300;1017;
191216;0000;1016,25;
191216;0100;1015,75;
191216;0200;1015;
191216;0300;1015;
191216;0400;1014,83;
191216;0500;1014,83;
191216;0600;1014,58;
191216;0700;1014,17;
191216;0800;1014,11;
191216;0900;1013,91;
191216;1000;1012,82;
191216;1100;1012;
191216;1200;1011,44;
191216;1300;1010,58;
191216;1400;1010;
191216;1500;1010;
191216;1600;1010,25;
191216;1700;1011;
191216;1800;1011,08;
191216;1900;1012;
191216;2000;1012;
191216;2100;1012,17;
191216;2200;1012,83;
191216;2300;1012,58;
191217;0000;1012;
191217;0100;1012;
191217;0200;1011,42;
191217;0300;1011,58;
191217;0400;1011,58;
191217;0500;1012;
191217;0600;1012;
191217;0700;1012;
191217;0800;1012;
191217;0900;1012;
191217;1000;1012;
191217;1100;1011,4;
191217;1200;1010,6;
191217;1300;1009,83;
191217;1400;1009;
191217;1500;1009;
191217;1600;1008,45;
191217;1700;1008,75;
191217;1800;1009;
191217;1900;1009,92;
191217;2000;1010,67;
191217;2100;1011;
191217;2200;1011;
191217;2300;1011;
191218;0000;1011;
191218;0100;1011;
191218;0200;1011;
191218;0300;1011;
191218;0400;1011;
191218;0500;1011,33;
191218;0600;1012;
191218;0700;1012;
191218;0800;1012,83;
191218;0900;1013;
191218;1000;1013;
191218;1100;1013,4;
191218;1200;1013,08;
191218;1300;1013;
191218;1400;1012,44;
191218;1500;1012;
191218;1600;1012;
191218;1700;1012;
191218;1800;1013;
191218;1900;1013,67;
191218;2000;1014;
191218;2100;1014;
191218;2200;1014;
191218;2300;1014;
191219;0000;1014;
191219;0100;1013,17;
191219;0200;1013;
191219;0300;1013;
191219;0400;1013;
191219;0500;1013,58;
191219;0600;1014;
191219;0700;1014,42;
191219;0800;1015;
191219;0900;1015,78;
191219;1000;1016,08;
191219;1100;1017;
191219;1200;1017;
191219;1300;1016,67;
191219;1400;1016;
191219;1500;1016;
191219;1600;1015,58;
191219;1700;1015,25;
191219;1800;1016;
191219;1900;1016;
191219;2000;1016,67;
191219;2100;1017;
191219;2200;1017;
191219;2300;1016,5;
191220;0000;1016;
191220;0100;1015,42;
191220;0200;1015;
191220;0300;1015;
191220;0400;1015,17;
191220;0500;1016;
191220;0600;1016;
191220;0700;1016;
191220;0800;1016;
191220;0900;1016;
191220;1000;1015;
191220;1100;1014,08;
191220;1200;1013,45;
191220;1300;1013;
191220;1400;1013;
191220;1500;1012,33;
191220;1600;1012;
191220;1700;1012,92;
191220;1800;1013;
191220;1900;1013,75;
191220;2000;1014;
191220;2100;1014;
191220;2200;1014;
191220;2300;1013,17;
191221;0000;1013;
191221;0100;1012,17;
191221;0200;1012;
191221;0300;1011,33;
191221;0400;1011,83;
191221;0500;1012;
191221;0600;1012;
191221;0700;1012;
191221;0800;1012,33;
191221;0900;1012;
191221;1000;1012;
191221;1100;1011,58;
191221;1200;1011;
191221;1300;1010,33;
191221;1400;1010;
191221;1500;1010,92;
191221;1600;1011;
191221;1700;1011;
191221;1800;1011,92;
191221;1900;1012,58;
191221;2000;1013;
191221;2100;1013,75;
191221;2200;1014;
191221;2300;1014;
191222;0000;1013,17;
191222;0100;1013;
191222;0200;1013;
191222;0300;1013;
191222;0400;1013;
191222;0500;1013;
191222;0600;1013;
191222;0700;1012,83;
191222;0800;1012,25;
191222;0900;1012;
191222;1000;1012;
191222;1100;1011,25;
191222;1200;1011;
191222;1300;1010;
191222;1400;1010;
191222;1500;1010;
191222;1600;1010,25;
191222;1700;1011;
191222;1800;1011;
191222;1900;1011;
191222;2000;1011,83;
191222;2100;1012,25;
191222;2200;1013;
191222;2300;1013;
191223;0000;1012,25;
191223;0100;1011,83;
191223;0200;1011;
191223;0300;1011;
191223;0400;1010,75;
191223;0500;1010;
191223;0600;1010;
191223;0700;1010,25;
191223;0800;1011;
191223;0900;1011;
191223;1000;1011,11;
191223;1100;1012,08;
191223;1200;1013;
191223;1300;1013;
191223;1400;1013;
191223;1500;1013;
191223;1600;1013;
191223;1700;1012,58;
191223;1800;1013;
191223;1900;1013;
191223;2000;1013;
191223;2100;1013,92;
191223;2200;1013,92;
191223;2300;1013;
191224;0000;1012,83;
191224;0100;1012;
191224;0200;1012;
191224;0300;1012;
191224;0400;1012;
191224;0500;1012,75;
191224;0600;1013,08;
191224;0700;1014;
191224;0800;1014,33;
191224;0900;1015;
191224;1000;1015;
191224;1100;1014,08;
191224;1200;1014;
191224;1300;1013,08;
191224;1400;1013;
191224;1500;1013;
191224;1600;1013;
191224;1700;1013;
191224;1800;1013;
191224;1900;1013;
191224;2000;1013;
191224;2100;1013;
191224;2200;1012,75;
191224;2300;1012;
191225;0000;1012;
191225;0100;1012;
191225;0200;1011,58;
191225;0300;1011,58;
191225;0400;1012;
191225;0500;1012,33;
191225;0600;1013;
191225;0700;1013,67;
191225;0800;1014;
191225;0900;1014;
191225;1000;1013,33;
191225;1100;1013;
191225;1200;1012,25;
191225;1300;1011,83;
191225;1400;1011;
191225;1500;1011;
191225;1600;1010,92;
191225;1700;1011;
191225;1800;1011;
191225;1900;1011,75;
191225;2000;1012,5;
191225;2100;1013;
191225;2200;1013;
191225;2300;1013;
191226;0000;1013;
191226;0100;1012;
191226;0200;1012;
191226;0300;1012;
191226;0400;1012;
191226;0500;1012,08;
191226;0600;1013;
191226;0700;1013;
191226;0800;1014;
191226;0900;1014;
191226;1000;1014,45;
191226;1100;1015;
191226;1200;1014,83;
191226;1300;1014;
191226;1400;1013,78;
191226;1500;1012,75;
191226;1600;1011,75;
191226;1700;1011;
191226;1800;1011;
191226;1900;1011;
191226;2000;1011,08;
191226;2100;1012;
191226;2200;1012;
191226;2300;1011,58;
191227;0000;1011;
191227;0100;1011;
191227;0200;1011;
191227;0300;1011,17;
191227;0400;1012,25;
191227;0500;1013;
191227;0600;1013,75;
191227;0700;1014,5;
191227;0800;1015,25;
191227;0900;1016;
191227;1000;1016;
191227;1100;1016;
191227;1200;1016;
191227;1300;1016;
191227;1400;1016;
191227;1500;1015,08;
191227;1600;1014,5;
191227;1700;1014;
191227;1800;1014;
191227;1900;1014;
191227;2000;1014,75;
191227;2100;1015;
191227;2200;1014,17;
191227;2300;1014;
191228;0000;1013,33;
191228;0100;1012,92;
191228;0200;1012;
191228;0300;1012;
191228;0400;1012;
191228;0500;1012,25;
191228;0600;1013;
191228;0700;1013;
191228;0800;1013;
191228;0900;1013;
191228;1000;1013;
191228;1100;1012,33;
191228;1200;1011,75;
191228;1300;1010,58;
191228;1400;1009,58;
191228;1500;1009;
191228;1600;1008,75;
191228;1700;1009;
191228;1800;1009,17;
191228;1900;1010,33;
191228;2000;1011;
191228;2100;1011;
191228;2200;1011;
191228;2300;1011;
191229;0000;1011;
191229;0100;1010,08;
191229;0200;1010;
191229;0300;1010;
191229;0400;1010,67;
191229;0500;1011;
191229;0600;1011,67;
191229;0700;1012,75;
191229;0800;1013;
191229;0900;1013,25;
191229;1000;1014;
191229;1100;1013,92;
191229;1200;1014;
191229;1300;1013,08;
191229;1400;1013,08;
191229;1500;1013,75;
191229;1600;1013,5;
191229;1700;1014;
191229;1800;1014;
191229;1900;1014,17;
191229;2000;1015;
191229;2100;1015;
191229;2200;1015;
191229;2300;1015;
191230;0000;1014,58;
191230;0100;1014;
191230;0200;1014;
191230;0300;1014;
191230;0400;1014;
191230;0500;1014;
191230;0600;1014;
191230;0700;1014,25;
191230;0800;1015;
191230;0900;1015;
191230;1000;1015;
191230;1100;1015,58;
191230;1200;1016;
191230;1300;1015,92;
191230;1400;1015;
191230;1500;1015;
191230;1600;1014,08;
191230;1700;1014;
191230;1800;1013,42;
191230;1900;1013,83;
191230;2000;1014;
191230;2100;1014;
191230;2200;1013,92;
191230;2300;1013,5;
191231;0000;1013;
191231;0100;1013;
191231;0200;1012,83;
191231;0300;1012,5;
191231;0400;1013;
191231;0500;1013;
191231;0600;1013;
191231;0700;1013;
191231;0800;1013,75;
191231;0900;1014;
191231;1000;1014,83;
191231;1100;1014,17;
191231;1200;1014,58;
191231;1300;1015;
191231;1400;1015;
191231;1500;1014,08;
191231;1600;1013,25;
191231;1700;1013;
191231;1800;1013;
191231;1900;1013;
191231;2000;1013,08;
191231;2100;1014;
191231;2200;1013,17;
191231;2300;1013;
200101;0000;1013;
200101;0100;1013;
200101;0200;1013;
200101;0300;1013;
200101;0400;1013;
200101;0500;1013,5;
200101;0600;1014,33;
200101;0700;1015,17;
200101;0800;1016;
200101;0900;1016,17;
200101;1000;1017;
200101;1100;1017;
200101;1200;1017;
200101;1300;1016,17;
200101;1400;1016;
200101;1500;1015,83;
200101;1600;1015;
200101;1700;1015;
200101;1800;1015;
200101;1900;1015;
200101;2000;1015;
200101;2100;1015;
200101;2200;1015;
200101;2300;1015;
200102;0000;1014,83;
200102;0100;1014;
200102;0200;1014;
200102;0300;1014;
200102;0400;1014;
200102;0500;1014,67;
200102;0600;1015;
200102;0700;1015,92;
200102;0800;1016;
200102;0900;1017;
200102;1000;1017;
200102;1100;1017,58;
200102;1200;1017,33;
200102;1300;1017,83;
200102;1400;1017,22;
200102;1500;1017;
200102;1600;1017;
200102;1700;1016,67;
200102;1800;1016;
200102;1900;1016;
200102;2000;1016;
200102;2100;1016,58;
200102;2200;1017;
200102;2300;1016,83;
200103;0000;1016;
200103;0100;1016;
200103;0200;1016;
200103;0300;1016;
200103;0400;1016,67;
200103;0500;1016,58;
200103;0600;1017;
200103;0700;1017,75;
200103;0800;1018,67;
200103;0900;1019,1;
200103;1000;1020;
200103;1100;1020;
200103;1200;1019,42;
200103;1300;1019;
200103;1400;1019;
200103;1500;1018;
200103;1600;1017,75;
200103;1700;1017;
200103;1800;1016,33;
200103;1900;1016;
200103;2000;1016;
200103;2100;1016;
200103;2200;1015,75;
200103;2300;1015;
200104;0000;1014,58;
200104;0100;1014;
200104;0200;1014;
200104;0300;1014;
200104;0400;1014;
200104;0500;1014,42;
200104;0600;1015;
200104;0700;1015,42;
200104;0800;1016;
200104;0900;1016,33;
200104;1000;1017;
200104;1100;1017;
200104;1200;1016,75;
200104;1300;1016;
200104;1400;1015,25;
200104;1500;1014,5;
200104;1600;1013,75;
200104;1700;1013,92;
200104;1800;1014;
200104;1900;1014;
200104;2000;1014;
200104;2100;1014,92;
200104;2200;1015;
200104;2300;1015;
200105;0000;1015;
200105;0100;1015;
200105;0200;1015;
200105;0300;1015;
200105;0400;1015;
200105;0500;1015,67;
200105;0600;1016,25;
200105;0700;1017,25;
200105;0800;1018;
200105;0900;1018,17;
200105;1000;1018,83;
200105;1100;1019;
200105;1200;1019,67;
200105;1300;1019,75;
200105;1400;1019,42;
200105;1500;1019;
200105;1600;1019;
200105;1700;1019;
200105;1800;1019;
200105;1900;1019;
200105;2000;1019;
200105;2100;1019;
200105;2200;1018,33;
200105;2300;1018;
200106;0000;1017,83;
200106;0100;1017;
200106;0200;1017;
200106;0300;1016,42;
200106;0400;1016;
200106;0500;1016,42;
200106;0600;1017;
200106;0700;1017;
200106;0800;1017;
200106;0900;1017;
200106;1000;1017;
200106;1100;1017;
200106;1200;1017;
200106;1300;1016,33;
200106;1400;1016;
200106;1500;1016;
200106;1600;1015;
200106;1700;1015;
200106;1800;1014,92;
200106;1900;1015;
200106;2000;1015;
200106;2100;1015;
200106;2200;1015;
200106;2300;1015;
200107;0000;1015;
200107;0100;1015;
200107;0200;1014,83;
200107;0300;1014;
200107;0400;1014;
200107;0500;1014;
200107;0600;1014,58;
200107;0700;1014,75;
200107;0800;1015;
200107;0900;1015;
200107;1000;1015;
200107;1100;1015;
200107;1200;1014,83;
200107;1300;1014;
200107;1400;1014;
200107;1500;1013,67;
200107;1600;1013;
200107;1700;1013;
200107;1800;1013;
200107;1900;1013;
200107;2000;1014;
200107;2100;1014;
200107;2200;1014,33;
200107;2300;1015;
200108;0000;1015;
200108;0100;1015;
200108;0200;1015;
200108;0300;1015;
200108;0400;1015,08;
200108;0500;1016;
200108;0600;1016,75;
200108;0700;1017,42;
200108;0800;1018;
200108;0900;1018,11;
200108;1000;1018,92;
200108;1100;1019;
200108;1200;1019;
200108;1300;1019;
200108;1400;1018,25;
200108;1500;1018;
200108;1600;1018;
200108;1700;1017;
200108;1800;1017;
200108;1900;1017,08;
200108;2000;1018;
200108;2100;1018;
200108;2200;1018;
200108;2300;1018;
200109;0000;1017,5;
200109;0100;1017;
200109;0200;1016,25;
200109;0300;1015,83;
200109;0400;1016;
200109;0500;1016;
200109;0600;1016,5;
200109;0700;1017;
200109;0800;1017;
200109;0900;1017;
200109;1000;1016;
200109;1100;1015,91;
200109;1200;1015;
200109;1300;1015;
200109;1400;1014,42;
200109;1500;1014;
200109;1600;1014;
200109;1700;1014,08;
200109;1800;1015;
200109;1900;1015;
200109;2000;1015,75;
200109;2100;1016;
200109;2200;1016;
200109;2300;1015,25;
200110;0000;1015;
200110;0100;1014,08;
200110;0200;1013,42;
200110;0300;1013;
200110;0400;1013;
200110;0500;1013;
200110;0600;1013,83;
200110;0700;1014;
200110;0800;1014;
200110;0900;1014;
200110;1000;1013,58;
200110;1100;1013;
200110;1200;1012,75;
200110;1300;1011,83;
200110;1400;1011;
200110;1500;1011;
200110;1600;1011;
200110;1700;1011;
200110;1800;1011;
200110;1900;1011,75;
200110;2000;1012;
200110;2100;1012,75;
200110;2200;1012,17;
200110;2300;1012;
200111;0000;1011,25;
200111;0100;1011;
200111;0200;1010,67;
200111;0300;1010;
200111;0400;1010,17;
200111;0500;1011;
200111;0600;1011,33;
200111;0700;1012;
200111;0800;1012;
200111;0900;1012;
200111;1000;1012,33;
200111;1100;1013;
200111;1200;1013;
200111;1300;1013;
200111;1400;1012,75;
200111;1500;1011,92;
200111;1600;1011;
200111;1700;1011;
200111;1800;1011,08;
200111;1900;1012;
200111;2000;1012;
200111;2100;1012;
200111;2200;1012;
200111;2300;1012;
200112;0000;1011,33;
200112;0100;1011;
200112;0200;1011;
200112;0300;1011;
200112;0400;1011;
200112;0500;1011,42;
200112;0600;1012;
200112;0700;1012,83;
200112;0800;1013;
200112;0900;1014;
200112;1000;1014;
200112;1100;1014;
200112;1200;1014,08;
200112;1300;1014;
200112;1400;1014;
200112;1500;1014;
200112;1600;1013,25;
200112;1700;1013;
200112;1800;1013;
200112;1900;1013;
200112;2000;1013,5;
200112;2100;1013;
200112;2200;1013;
200112;2300;1013;
200113;0000;1013;
200113;0100;1012,58;
200113;0200;1012;
200113;0300;1012;
200113;0400;1012;
200113;0500;1012;
200113;0600;1012,67;
200113;0700;1013;
200113;0800;1013;
200113;0900;1013;
200113;1000;1013;
200113;1100;1013;
200113;1200;1013;
200113;1300;1012,58;
200113;1400;1012;
200113;1500;1011,83;
200113;1600;1011;
200113;1700;1011;
200113;1800;1011;
200113;1900;1011;
200113;2000;1011,83;
200113;2100;1011,5;
200113;2200;1011;
200113;2300;1011;
200114;0000;1010,25;
200114;0100;1010,25;
200114;0200;1010,42;
200114;0300;1011;
200114;0400;1011,17;
200114;0500;1012;
200114;0600;1012,92;
200114;0700;1013,67;
200114;0800;1014;
200114;0900;1014;
200114;1000;1014;
200114;1100;1014;
200114;1200;1014;
200114;1300;1013,17;
200114;1400;1012,33;
200114;1500;1011,92;
200114;1600;1011;
200114;1700;1010;
200114;1800;1010;
200114;1900;1010;
200114;2000;1010;
200114;2100;1010;
200114;2200;1010;
200114;2300;1010;
200115;0000;1009,17;
200115;0100;1009;
200115;0200;1009;
200115;0300;1009;
200115;0400;1009;
200115;0500;1010;
200115;0600;1011;
200115;0700;1011,33;
200115;0800;1012;
200115;0900;1012;
200115;1000;1012;
200115;1100;1012;
200115;1200;1011,33;
200115;1300;1011;
200115;1400;1010;
200115;1500;1010;
200115;1600;1010;
200115;1700;1010;
200115;1800;1010;
200115;1900;1010;
200115;2000;1010;
200115;2100;1010;
200115;2200;1010;
200115;2300;1010;
200116;0000;1009,92;
200116;0100;1009;
200116;0200;1009;
200116;0300;1009,83;
200116;0400;1010,17;
200116;0500;1011;
200116;0600;1011,25;
200116;0700;1012;
200116;0800;1012;
200116;0900;1012;
200116;1000;1012;
200116;1100;1012;
200116;1200;1012;
200116;1300;1011,17;
200116;1400;1011;
200116;1500;1010,42;
200116;1600;1010;
200116;1700;1010;
200116;1800;1010;
200116;1900;1010;
200116;2000;1010,17;
200116;2100;1011;
200116;2200;1011;
200116;2300;1011;
200117;0000;1011;
200117;0100;1011;
200117;0200;1010,33;
200117;0300;1010;
200117;0400;1010;
200117;0500;1010;
200117;0600;1010,08;
200117;0700;1011;
200117;0800;1011;
200117;0900;1011,78;
200117;1000;1012;
200117;1100;1012,83;
200117;1200;1012,67;
200117;1300;1012;
200117;1400;1012;
200117;1500;1011,4;
200117;1600;1011;
200117;1700;1011;
200117;1800;1010;
200117;1900;1010;
200117;2000;1010;
200117;2100;1010;
200117;2200;1010;
200117;2300;1010;
200118;0000;1010;
200118;0100;1009,17;
200118;0200;1008,67;
200118;0300;1008;
200118;0400;1008,17;
200118;0500;1008,83;
200118;0600;1008,92;
200118;0700;1009,67;
200118;0800;1010,08;
200118;0900;1010;
200118;1000;1010,5;
200118;1100;1011,08;
200118;1200;1012;
200118;1300;1012;
200118;1400;1011,17;
200118;1500;1010,75;
200118;1600;1010;
200118;1700;1009,33;
200118;1800;1009;
200118;1900;1010;
200118;2000;1010;
200118;2100;1010;
200118;2200;1010,75;
200118;2300;1011;
200119;0000;1011;
200119;0100;1011;
200119;0200;1011;
200119;0300;1010,75;
200119;0400;1010;
200119;0500;1010,58;
200119;0600;1011;
200119;0700;1011,75;
200119;0800;1013;
200119;0900;1013,08;
200119;1000;1014;
200119;1100;1014,5;
200119;1200;1014,58;
200119;1300;1014;
200119;1400;1014;
200119;1500;1014;
200119;1600;1013,08;
200119;1700;1013;
200119;1800;1012,92;
200119;1900;1012,33;
200119;2000;1013;
200119;2100;1013;
200119;2200;1013,67;
200119;2300;1013,75;
200120;0000;1013;
200120;0100;1013;
200120;0200;1012;
200120;0300;1012;
200120;0400;1012;
200120;0500;1012;
200120;0600;1012,75;
200120;0700;1013,08;
200120;0800;1014;
200120;0900;1014;
200120;1000;1013,83;
200120;1100;1014;
200120;1200;1014;
200120;1300;1014;
200120;1400;1013,45;
200120;1500;1013;
200120;1600;1012;
200120;1700;1012;
200120;1800;1012;
200120;1900;1012;
200120;2000;1012;
200120;2100;1012;
200120;2200;1012;
200120;2300;1012;
200121;0000;1012;
200121;0100;1012;
200121;0200;1012;
200121;0300;1012;
200121;0400;1012;
200121;0500;1012,5;
200121;0600;1013;
200121;0700;1013,08;
200121;0800;1014;
200121;0900;1014;
200121;1000;1014;
200121;1100;1014,45;
200121;1200;1014,92;
200121;1300;1014;
200121;1400;1014;
200121;1500;1013,17;
200121;1600;1012,5;
200121;1700;1012;
200121;1800;1012;
200121;1900;1012;
200121;2000;1012;
200121;2100;1012;
200121;2200;1012;
200121;2300;1012;
200122;0000;1011,92;
200122;0100;1011;
200122;0200;1011;
200122;0300;1011,75;
200122;0400;1012;
200122;0500;1012,83;
200122;0600;1013,5;
200122;0700;1014;
200122;0800;1014,45;
200122;0900;1015;
200122;1000;1015;
200122;1100;1014,25;
200122;1200;1014;
200122;1300;1014;
200122;1400;1014;
200122;1500;1014;
200122;1600;1013,33;
200122;1700;1013;
200122;1800;1013;
200122;1900;1013;
200122;2000;1013,33;
200122;2100;1014;
200122;2200;1014;
200122;2300;1014;
200123;0000;1014;
200123;0100;1014;
200123;0200;1014;
200123;0300;1014,92;
200123;0400;1015;
200123;0500;1015,67;
200123;0600;1016;
200123;0700;1016,82;
200123;0800;1017;
200123;0900;1017,89;
200123;1000;1018;
200123;1100;1018;
200123;1200;1018;
200123;1300;1017,33;
200123;1400;1016,45;
200123;1500;1016;
200123;1600;1015,83;
200123;1700;1015;
200123;1800;1015;
200123;1900;1015;
200123;2000;1015;
200123;2100;1015,42;
200123;2200;1016;
200123;2300;1015,5;
200124;0000;1015;
200124;0100;1015;
200124;0200;1014;
200124;0300;1014;
200124;0400;1014;
200124;0500;1014;
200124;0600;1014,08;
200124;0700;1015;
200124;0800;1015;
200124;0900;1015,33;
200124;1000;1016;
200124;1100;1016;
200124;1200;1016;
200124;1300;1016;
200124;1400;1015,58;
200124;1500;1015;
200124;1600;1015;
200124;1700;1015,17;
200124;1800;1016;
200124;1900;1016;
200124;2000;1016;
200124;2100;1016,75;
200124;2200;1016,83;
200124;2300;1016;
200125;0000;1016;
200125;0100;1016;
200125;0200;1015,75;
200125;0300;1015;
200125;0400;1015;
200125;0500;1015,25;
200125;0600;1016;
200125;0700;1016;
200125;0800;1016;
200125;0900;1016;
200125;1000;1016;
200125;1100;1016;
200125;1200;1016;
200125;1300;1016;
200125;1400;1015,67;
200125;1500;1015;
200125;1600;1015;
200125;1700;1015;
200125;1800;1015;
200125;1900;1015;
200125;2000;1015,83;
200125;2100;1016;
200125;2200;1016;
200125;2300;1016;
200126;0000;1016;
200126;0100;1016;
200126;0200;1016;
200126;0300;1016;
200126;0400;1016;
200126;0500;1016,75;
200126;0600;1017;
200126;0700;1017,5;
200126;0800;1018;
200126;0900;1018;
200126;1000;1018;
200126;1100;1018;
200126;1200;1018;
200126;1300;1017,08;
200126;1400;1016,58;
200126;1500;1016;
200126;1600;1015,17;
200126;1700;1014,25;
200126;1800;1014;
200126;1900;1014;
200126;2000;1014;
200126;2100;1014,83;
200126;2200;1015;
200126;2300;1014,42;
200127;0000;1014;
200127;0100;1014;
200127;0200;1013,67;
200127;0300;1013;
200127;0400;1013,5;
200127;0500;1014;
200127;0600;1014;
200127;0700;1014,9;
200127;0800;1015;
200127;0900;1015;
200127;1000;1015;
200127;1100;1015,42;
200127;1200;1015,67;
200127;1300;1015;
200127;1400;1015;
200127;1500;1015;
200127;1600;1014;
200127;1700;1013,83;
200127;1800;1013;
200127;1900;1013;
200127;2000;1013,08;
200127;2100;1014;
200127;2200;1014,33;
200127;2300;1014;
200128;0000;1014;
200128;0100;1014;
200128;0200;1013,25;
200128;0300;1013;
200128;0400;1013;
200128;0500;1013;
200128;0600;1013;
200128;0700;1013;
200128;0800;1014;
200128;0900;1014;
200128;1000;1014;
200128;1100;1014;
200128;1200;1014;
200128;1300;1014;
200128;1400;1014;
200128;1500;1014,92;
200128;1600;1014,6;
200128;1700;1014;
200128;1800;1014;
200128;1900;1014;
200128;2000;1014,42;
200128;2100;1015;
200128;2200;1015;
200128;2300;1015;
200129;0000;1015;
200129;0100;1014,25;
200129;0200;1014;
200129;0300;1014;
200129;0400;1014;
200129;0500;1014;
200129;0600;1014,67;
200129;0700;1015;
200129;0800;1015,92;
200129;0900;1016;
200129;1000;1016,27;
200129;1100;1016,58;
200129;1200;1016;
200129;1300;1016;
200129;1400;1015,5;
200129;1500;1015;
200129;1600;1015;
200129;1700;1015;
200129;1800;1014,92;
200129;1900;1015;
200129;2000;1015,42;
200129;2100;1016;
200129;2200;1016;
200129;2300;1015,25;
200130;0000;1015;
200130;0100;1014,83;
200130;0200;1014;
200130;0300;1014;
200130;0400;1014,03;
200130;0500;1014,11;
200130;0600;1015;
200130;0700;1015;
200130;0800;1015;
200130;0900;1015;
200130;1000;1015;
200130;1100;1015;
200130;1200;1015;
200130;1300;1015;
200130;1400;1015;
200130;1500;1015;
200130;1600;1015;
200130;1700;1015;
200130;1800;1015;
200130;1900;1015;
200130;2000;1015;
200130;2100;1015;
200130;2200;1015;
200130;2300;1015;
200131;0000;1014,42;
200131;0100;1014,03;
200131;0200;1014,03;
200131;0300;1013,45;
200131;0400;1013,11;
200131;0500;1014,02;
200131;0600;1014;
200131;0700;1014,92;
200131;0800;1015;
200131;0900;1015;
200131;1000;1015;
200131;1100;1016;
200131;1200;1016;
200131;1300;1015,83;
200131;1400;1015;
200131;1500;1015;
200131;1600;1014,1;
200131;1700;1014;
200131;1800;1014;
200131;1900;1014,25;
200131;2000;1015;
200131;2100;1015;
200131;2200;1015;
200131;2300;1015;
200201;0000;1014;
200201;0100;1013,93;
200201;0200;1013,01;
200201;0300;1013;
200201;0400;1013;
200201;0500;1013,42;
200201;0600;1014;
200201;0700;1014,42;
200201;0800;1015;
200201;0900;1015,67;
200201;1000;1016;
200201;1100;1016;
200201;1200;1015,55;
200201;1300;1015;
200201;1400;1014,42;
200201;1500;1013,83;
200201;1600;1013;
200201;1700;1013;
200201;1800;1013;
200201;1900;1013;
