FECHA (YYMMDD);HORA (HHMM);;
140616;2200;64;
140616;2300;64;
140617;0000;62;
140617;0100;63;
140617;0200;68;
140617;0300;67;
140617;0400;68;
140617;0500;67;
140617;0600;68;
140617;0700;70;
140617;0800;68;
140617;0900;60;
140617;1000;46;
140617;1100;48;
140617;1200;45;
140617;1300;38;
140617;1400;;
140617;1500;;
140617;1600;52;
140617;1700;61;
140617;1800;71;
140617;1900;75;
140617;2000;78;
140617;2100;83;
140617;2200;88;
140617;2300;89;
140618;0000;90;
140618;0100;90;
140618;0200;89;
140618;0300;87;
140618;0400;91;
140618;0500;95;
140618;0600;95;
140618;0700;95;
140618;0800;94;
140618;0900;92;
140618;1000;87;
140618;1100;81;
140618;1200;79;
140618;1300;77;
140618;1400;77;
140618;1500;76;
140618;1600;77;
140618;1700;77;
140618;1800;77;
140618;1900;77;
140618;2000;78;
140618;2100;78;
140618;2200;78;
140618;2300;78;
140619;0000;78;
140619;0100;79;
140619;0200;80;
140619;0300;80;
140619;0400;80;
140619;0500;81;
140619;0600;80;
140619;0700;81;
140619;0800;79;
140619;0900;77;
140619;1000;75;
140619;1100;73;
140619;1200;73;
140619;1300;73;
140619;1400;73;
140619;1500;72;
140619;1600;72;
140619;1700;74;
140619;1800;74;
140619;1900;73;
140619;2000;73;
140619;2100;74;
140619;2200;74;
140619;2300;75;
140620;0000;74;
140620;0100;75;
140620;0200;75;
140620;0300;74;
140620;0400;75;
140620;0500;76;
140620;0600;76;
140620;0700;76;
140620;0800;75;
140620;0900;75;
140620;1000;74;
140620;1100;70;
140620;1200;67;
140620;1300;65;
140620;1400;66;
140620;1500;69;
140620;1600;72;
140620;1700;74;
140620;1800;75;
140620;1900;76;
140620;2000;77;
140620;2100;74;
140620;2200;73;
140620;2300;72;
140621;0000;73;
140621;0100;74;
140621;0200;72;
140621;0300;73;
140621;0400;72;
140621;0500;70;
140621;0600;70;
140621;0700;68;
140621;0800;66;
140621;0900;68;
140621;1000;67;
140621;1100;64;
140621;1200;63;
140621;1300;63;
140621;1400;60;
140621;1500;59;
140621;1600;65;
140621;1700;74;
140621;1800;82;
140621;1900;84;
140621;2000;85;
140621;2100;86;
140621;2200;87;
140621;2300;88;
140622;0000;87;
140622;0100;88;
140622;0200;89;
140622;0300;89;
140622;0400;89;
140622;0500;88;
140622;0600;88;
140622;0700;87;
140622;0800;88;
140622;0900;83;
140622;1000;70;
140622;1100;56;
140622;1200;62;
140622;1300;57;
140622;1400;51;
140622;1500;49;
140622;1600;58;
140622;1700;66;
140622;1800;71;
140622;1900;72;
140622;2000;71;
140622;2100;71;
140622;2200;71;
140622;2300;74;
140623;0000;83;
140623;0100;88;
140623;0200;87;
140623;0300;87;
140623;0400;87;
140623;0500;86;
